177.0675	-0.085387
177.068	-0.105148
177.0685	-0.09861
177.069	-0.096712
177.0695	-0.096432
177.07	-0.089154
177.0705	-0.085721
177.071	-0.088802
177.0715	-0.081206
177.072	-0.076287
177.0725	-0.072068
177.073	-0.071295
177.0735	-0.067386
177.074	-0.059292
177.0745	-0.076011
177.075	-0.054673
177.0755	-0.041601
177.076	-0.052231
177.0765	-0.043757
177.077	-0.032358
177.0775	-0.038138
177.078	-0.027737
177.0785	-0.030507
177.079	-0.028404
177.0795	-0.020893
177.08	-0.016988
177.0805	-0.010638
177.081	-0.014153
177.0815	-0.013319
177.082	-0.005423
177.0825	-0.005483
177.083	-0.003238
177.0835	-0.002157
177.084	-0.011827
177.0845	0.01065
177.085	0.010599
177.0855	0.013633
177.086	0.036718
177.0865	0.022377
177.087	0.034891
177.0875	0.021877
177.088	0.024844
177.0885	0.032441
177.089	0.036441
177.0895	0.044777
177.09	0.037717
177.0905	0.049609
177.091	0.050205
177.0915	0.054604
177.092	0.039702
177.0925	0.060264
177.093	0.064333
177.0935	0.064852
177.094	0.075103
177.0945	0.066182
177.095	0.048884
177.0955	0.065578
177.096	0.068293
177.0965	0.065889
177.097	0.075955
177.0975	0.079214
177.098	0.083858
177.0985	0.08517
177.099	0.086782
177.0995	0.083417
177.1	0.096011
177.1005	0.095606
177.101	0.111134
177.1015	0.10401
177.102	0.10703
177.1025	0.109599
177.103	0.109593
177.1035	0.115203
177.104	0.126323
177.1045	0.118585
177.105	0.116235
177.1055	0.118285
177.106	0.126398
177.1065	0.128733
177.107	0.126203
177.1075	0.125037
177.108	0.12835
177.1085	0.138079
177.109	0.13911
177.1095	0.145339
177.11	0.157948
177.1105	0.139741
177.111	0.14691
177.1115	0.152439
177.112	0.153154
177.1125	0.151825
177.113	0.133777
177.1135	0.121846
177.114	0.122771
177.1145	0.123534
177.115	0.124315
177.1155	0.129394
177.116	0.121149
177.1165	0.13952
177.117	0.129649
177.1175	0.130499
177.118	0.125728
177.1185	0.125327
177.119	0.127489
177.1195	0.110757
177.12	0.141536
177.1205	0.130506
177.121	0.109319
177.1215	0.129631
177.122	0.129741
177.1225	0.128708
177.123	0.123646
177.1235	0.121723
177.124	0.12488
177.1245	0.122813
177.125	0.121885
177.1255	0.115253
177.126	0.115415
177.1265	0.114037
177.127	0.113287
177.1275	0.118201
177.128	0.108815
177.1285	0.113288
177.129	0.107476
177.1295	0.109275
177.13	0.106943
177.1305	0.080619
177.131	0.100684
177.1315	0.108046
177.132	0.105799
177.1325	0.111845
177.133	0.109003
177.1335	0.111689
177.134	0.106813
177.1345	0.115876
177.135	0.110868
177.1355	0.108297
177.136	0.107039
177.1365	0.100066
177.137	0.108546
177.1375	0.106166
177.138	0.111925
177.1385	0.109195
177.139	0.113923
177.1395	0.107901
177.14	0.106109
177.1405	0.1004
177.141	0.09972
177.1415	0.103941
177.142	0.095497
177.1425	0.089767
177.143	0.095782
177.1435	0.088055
177.144	0.091159
177.1445	0.093159
177.145	0.089411
177.1455	0.088932
177.146	0.081667
177.1465	0.085789
177.147	0.089937
177.1475	0.086121
177.148	0.077351
177.1485	0.076802
177.149	0.073028
177.1495	0.078743
177.15	0.072842
177.1505	0.071823
177.151	0.068439
177.1515	0.067121
177.152	0.068466
177.1525	0.068306
177.153	0.06363
177.1535	0.07222
177.154	0.083152
177.1545	0.074726
177.155	0.072057
177.1555	0.073981
177.156	0.066696
177.1565	0.080862
177.157	0.066862
177.1575	0.070794
177.158	0.074933
177.1585	0.064657
177.159	0.071298
177.1595	0.071309
177.16	0.071038
177.1605	0.068839
177.161	0.06691
177.1615	0.062866
177.162	0.069792
177.1625	0.061703
177.163	0.0694
177.1635	0.066017
177.164	0.04947
177.1645	0.066536
177.165	0.061625
177.1655	0.0602
177.166	0.053772
177.1665	0.059046
177.167	0.054991
177.1675	0.061272
177.168	0.056914
177.1685	0.053216
177.169	0.058078
177.1695	0.05377
177.17	0.054849
177.1705	0.055994
177.171	0.045004
177.1715	0.050968
177.172	0.053463
177.1725	0.057694
177.173	0.050461
177.1735	0.055702
177.174	0.053106
177.1745	0.056241
177.175	0.052339
177.1755	0.057813
177.176	0.059136
177.1765	0.054921
177.177	0.061588
177.1775	0.059678
177.178	0.054065
177.1785	0.061334
177.179	0.053813
177.1795	0.0557
177.18	0.055652
177.1805	0.046563
177.181	0.062054
177.1815	0.056073
177.182	0.054908
177.1825	0.056034
177.183	0.058689
177.1835	0.051873
177.184	0.055531
177.1845	0.048338
177.185	0.047857
177.1855	0.057625
177.186	0.064413
177.1865	0.058174
177.187	0.053198
177.1875	0.050872
177.188	0.051577
177.1885	0.052331
177.189	0.054132
177.1895	0.040107
177.19	0.046796
177.1905	0.042101
177.191	0.044749
177.1915	0.042935
177.192	0.047228
177.1925	0.045681
177.193	0.04754
177.1935	0.045368
177.194	0.043234
177.1945	0.043859
177.195	0.045346
177.1955	0.043232
177.196	0.03651
177.1965	0.037025
177.197	0.020777
177.1975	0.029349
177.198	0.038839
177.1985	0.057148
177.199	0.034577
177.1995	0.039935
177.2	0.034027
177.2005	0.041154
177.201	0.033782
177.2015	0.037997
177.202	0.033946
177.2025	0.038383
177.203	0.029468
177.2035	0.03396
177.204	0.030475
177.2045	0.03063
177.205	0.019473
177.2055	0.027436
177.206	0.023236
177.2065	0.022991
177.207	0.016975
177.2075	0.028475
177.208	0.024889
177.2085	0.019334
177.209	0.021041
177.2095	0.014237
177.21	0.023726
177.2105	0.013539
177.211	0.015033
177.2115	0.004421
177.212	-0.034364
177.2125	-0.019386
177.213	-0.001416
177.2135	-0.004554
177.214	-0.011528
177.2145	-0.020265
177.215	-0.011131
177.2155	-0.013637
177.216	-0.019517
177.2165	-0.019141
177.217	-0.022438
177.2175	-0.023425
177.218	-0.016623
177.2185	-0.023606
177.219	-0.007546
177.2195	-0.02635
177.22	-0.022166
177.2205	-0.031948
177.221	-0.022348
177.2215	-0.022494
177.222	-0.067163
177.2225	-0.021654
177.223	-0.024349
177.2235	-0.030232
177.224	-0.031128
177.2245	-0.027816
177.225	-0.020562
177.2255	-0.030527
177.226	-0.035128
177.2265	-0.030599
177.227	-0.042868
177.2275	-0.030692
177.228	-0.035137
177.2285	-0.030453
177.229	-0.045252
177.2295	-0.023087
177.23	-0.022368
177.2305	-0.02711
177.231	-0.02055
177.2315	-0.017418
177.232	-0.022638
177.2325	-0.015752
177.233	-0.020962
177.2335	-0.019747
177.234	-0.014485
177.2345	-0.005301
177.235	-0.017258
177.2355	-0.019123
177.236	-0.021194
177.2365	-0.02345
177.237	-0.019718
177.2375	-0.021997
177.238	-0.019731
177.2385	-0.022444
177.239	-0.023937
177.2395	-0.026238
177.24	-0.03913
177.2405	-0.021241
177.241	-0.021205
177.2415	-0.025748
177.242	-0.026336
177.2425	-0.050113
177.243	-0.021881
177.2435	-0.024381
177.244	-0.029003
177.2445	-0.032033
177.245	-0.00425
177.2455	-0.034191
177.246	-0.028404
177.2465	-0.02825
177.247	-0.020986
177.2475	-0.023567
177.248	-0.035025
177.2485	-0.026122
177.249	-0.025326
177.2495	-0.026897
177.25	-0.01885
177.2505	-0.022848
177.251	-0.024789
177.2515	-0.022925
177.252	-0.020664
177.2525	-0.018926
177.253	-0.024004
177.2535	-0.009598
177.254	-0.019054
177.2545	-0.018861
177.255	-0.022727
177.2555	-0.019112
177.256	-0.022178
177.2565	-0.022951
177.257	-0.018166
177.2575	-0.01649
177.258	-0.024735
177.2585	-0.017284
177.259	-0.025789
177.2595	-0.022408
177.26	-0.017321
177.2605	-0.016744
177.261	-0.013618
177.2615	-0.017038
177.262	-0.017483
177.2625	-0.025298
177.263	-0.018759
177.2635	-0.04296
177.264	-0.021763
177.2645	-0.025224
177.265	-0.020893
177.2655	-0.02014
177.266	-0.030148
177.2665	-0.023177
177.267	-0.026419
177.2675	-0.022454
177.268	-0.02578
177.2685	-0.027793
177.269	-0.025886
177.2695	-0.025755
177.27	-0.025843
177.2705	-0.019737
177.271	-0.028403
177.2715	-0.018015
177.272	-0.023789
177.2725	-0.019743
177.273	-0.010831
177.2735	-0.025067
177.274	-0.018709
177.2745	-0.019947
177.275	-0.013607
177.2755	-0.018648
177.276	-0.015591
177.2765	-0.019412
177.277	-0.025443
177.2775	-0.015957
177.278	-0.003171
177.2785	-0.016216
177.279	-0.018229
177.2795	-0.018325
177.28	-0.015385
177.2805	-0.017848
177.281	-0.016332
177.2815	-0.016465
177.282	-0.020173
177.2825	-0.011762
177.283	-0.016134
177.2835	-0.022814
177.284	-0.017886
177.2845	-0.021222
177.285	-0.024282
177.2855	-0.018298
177.286	-0.022775
177.2865	-0.017843
177.287	-0.022434
177.2875	-0.020894
177.288	-0.019244
177.2885	-0.028736
177.289	-0.01451
177.2895	-0.019937
177.29	-0.009485
177.2905	-0.022811
177.291	-0.02595
177.2915	-0.017684
177.292	-0.021264
177.2925	-0.02102
177.293	-0.01715
177.2935	-0.011599
177.294	-0.013879
177.2945	-0.008933
177.295	-0.003414
177.2955	-0.025103
177.296	-0.015342
177.2965	-0.014464
177.297	-0.018787
177.2975	-0.018227
177.298	-0.011746
177.2985	-0.02301
177.299	-0.024267
177.2995	-0.012716
177.3	-0.0197
177.3005	-0.019487
177.301	-0.010941
177.3015	-0.014258
177.302	-0.010381
177.3025	-0.016241
177.303	-0.01575
177.3035	-0.022585
177.304	-0.020124
177.3045	-0.016031
177.305	-0.018436
177.3055	-0.0213
177.306	-0.021537
177.3065	-0.016662
177.307	-0.019975
177.3075	-0.021984
177.308	-0.026742
177.3085	-0.01989
177.309	-0.016454
177.3095	-0.011346
177.31	-0.016387
177.3105	-0.005512
177.311	-0.024412
177.3115	-0.017655
177.312	-0.016017
177.3125	-0.020623
177.313	-0.004692
177.3135	-0.019794
177.314	-0.015035
177.3145	-0.015231
177.315	-0.016433
177.3155	-0.011271
177.316	-0.014422
177.3165	-0.017401
177.317	-0.017244
177.3175	-0.017026
177.318	-0.026809
177.3185	-0.024685
177.319	-0.013505
177.3195	-0.021769
177.32	-0.021845
177.3205	-0.015761
177.321	-0.014199
177.3215	-0.000108
177.322	-0.019839
177.3225	-0.011953
177.323	-0.018878
177.3235	-0.020487
177.324	-0.027694
177.3245	-0.010278
177.325	-0.015616
177.3255	-0.017911
177.326	-0.023891
177.3265	-0.011193
177.327	-0.018227
177.3275	-0.012693
177.328	-0.020908
177.3285	-0.018812
177.329	-0.025442
177.3295	-0.015979
177.33	-0.015601
177.3305	-0.015688
177.331	-0.017574
177.3315	-0.019823
177.332	-0.074643
177.3325	-0.015637
177.333	-0.01586
177.3335	0.00139
177.334	-0.020789
177.3345	-0.016593
177.335	-0.010046
177.3355	-0.018099
177.336	-0.021908
177.3365	-0.043077
177.337	-0.017688
177.3375	-0.019075
177.338	-0.019233
177.3385	-0.01901
177.339	-0.016762
177.3395	-0.012708
177.34	-0.036389
177.3405	-0.020562
177.341	-0.026378
177.3415	-0.03005
177.342	-0.024912
177.3425	-0.021057
177.343	-0.025548
177.3435	-0.021668
177.344	-0.019445
177.3445	-0.017897
177.345	0.003104
177.3455	-0.023682
177.346	-0.048998
177.3465	-0.017695
177.347	-0.01826
177.3475	-0.015614
177.348	-0.015328
177.3485	-0.007877
177.349	-0.008058
177.3495	0.000243
177.35	-0.004232
177.3505	-0.006521
177.351	0.007713
177.3515	0.005343
177.352	0.004925
177.3525	-0.006916
177.353	-0.002543
177.3535	0.006355
177.354	0.002342
177.3545	0.005889
177.355	0.011871
177.3555	0.005168
177.356	0.010493
177.3565	0.015868
177.357	0.020661
177.3575	0.019401
177.358	0.021541
177.3585	0.010179
177.359	0.023255
177.3595	0.022978
177.36	0.02461
177.3605	0.023842
177.361	0.031906
177.3615	0.032541
177.362	0.033736
177.3625	0.031429
177.363	0.040546
177.3635	0.043155
177.364	0.045286
177.3645	0.052241
177.365	0.050672
177.3655	0.053991
177.366	0.049275
177.3665	0.05121
177.367	0.053849
177.3675	0.039519
177.368	0.055366
177.3685	0.060638
177.369	0.052868
177.3695	0.065464
177.37	0.068074
177.3705	0.06341
177.371	0.06092
177.3715	0.074256
177.372	0.075005
177.3725	0.073265
177.373	0.0795
177.3735	0.076633
177.374	0.04823
177.3745	0.087469
177.375	0.088468
177.3755	0.082575
177.376	0.088804
177.3765	0.090836
177.377	0.095852
177.3775	0.092938
177.378	0.116455
177.3785	0.102829
177.379	0.101607
177.3795	0.107065
177.38	0.109427
177.3805	0.118611
177.381	0.13292
177.3815	0.085602
177.382	0.118405
177.3825	0.129114
177.383	0.133522
177.3835	0.13002
177.384	0.147732
177.3845	0.146045
177.385	0.121219
177.3855	0.147244
177.386	0.152775
177.3865	0.160313
177.387	0.159823
177.3875	0.166213
177.388	0.16714
177.3885	0.15889
177.389	0.173398
177.3895	0.18927
177.39	0.172759
177.3905	0.173279
177.391	0.17939
177.3915	0.1803
177.392	0.181104
177.3925	0.192685
177.393	0.194223
177.3935	0.198066
177.394	0.201372
177.3945	0.206151
177.395	0.193491
177.3955	0.204157
177.396	0.209937
177.3965	0.217015
177.397	0.195866
177.3975	0.224517
177.398	0.232186
177.3985	0.237778
177.399	0.238105
177.3995	0.238698
177.4	0.245278
177.4005	0.253579
177.401	0.271514
177.4015	0.257807
177.402	0.257803
177.4025	0.266128
177.403	0.268814
177.4035	0.274782
177.404	0.279687
177.4045	0.28324
177.405	0.292455
177.4055	0.294639
177.406	0.293173
177.4065	0.296569
177.407	0.320831
177.4075	0.295988
177.408	0.304214
177.4085	0.311262
177.409	0.316777
177.4095	0.322605
177.41	0.332187
177.4105	0.324917
177.411	0.328242
177.4115	0.322789
177.412	0.329711
177.4125	0.358284
177.413	0.340384
177.4135	0.34289
177.414	0.35114
177.4145	0.339322
177.415	0.354415
177.4155	0.355654
177.416	0.362555
177.4165	0.364126
177.417	0.365308
177.4175	0.367792
177.418	0.371331
177.4185	0.370203
177.419	0.380837
177.4195	0.381374
177.42	0.385764
177.4205	0.390584
177.421	0.390936
177.4215	0.401931
177.422	0.388111
177.4225	0.39924
177.423	0.429153
177.4235	0.412363
177.424	0.416083
177.4245	0.430955
177.425	0.423098
177.4255	0.426745
177.426	0.42923
177.4265	0.434035
177.427	0.437432
177.4275	0.446421
177.428	0.443465
177.4285	0.449873
177.429	0.464117
177.4295	0.464967
177.43	0.470687
177.4305	0.462194
177.431	0.449199
177.4315	0.475083
177.432	0.479653
177.4325	0.477617
177.433	0.489261
177.4335	0.497356
177.434	0.483976
177.4345	0.498657
177.435	0.498364
177.4355	0.518633
177.436	0.504168
177.4365	0.511803
177.437	0.515289
177.4375	0.5191
177.438	0.522334
177.4385	0.526204
177.439	0.535278
177.4395	0.531695
177.44	0.531597
177.4405	0.533443
177.441	0.546855
177.4415	0.537797
177.442	0.546299
177.4425	0.548563
177.443	0.535916
177.4435	0.557214
177.444	0.563483
177.4445	0.570266
177.445	0.576191
177.4455	0.571117
177.446	0.571826
177.4465	0.572563
177.447	0.581796
177.4475	0.592403
177.448	0.59241
177.4485	0.588741
177.449	0.602221
177.4495	0.607173
177.45	0.60341
177.4505	0.620642
177.451	0.60545
177.4515	0.612759
177.452	0.615211
177.4525	0.619814
177.453	0.619997
177.4535	0.604608
177.454	0.633752
177.4545	0.630083
177.455	0.637026
177.4555	0.639538
177.456	0.635217
177.4565	0.645802
177.457	0.655821
177.4575	0.651895
177.458	0.657194
177.4585	0.656056
177.459	0.65659
177.4595	0.667067
177.46	0.674391
177.4605	0.676203
177.461	0.678064
177.4615	0.684048
177.462	0.683301
177.4625	0.685292
177.463	0.688427
177.4635	0.700114
177.464	0.706274
177.4645	0.702985
177.465	0.706163
177.4655	0.7119
177.466	0.718437
177.4665	0.717102
177.467	0.716364
177.4675	0.726054
177.468	0.728651
177.4685	0.734739
177.469	0.73411
177.4695	0.746694
177.47	0.742135
177.4705	0.750178
177.471	0.744761
177.4715	0.758666
177.472	0.762517
177.4725	0.769487
177.473	0.763039
177.4735	0.772668
177.474	0.786127
177.4745	0.777668
177.475	0.773182
177.4755	0.779794
177.476	0.788944
177.4765	0.797013
177.477	0.793441
177.4775	0.795996
177.478	0.81201
177.4785	0.806429
177.479	0.812395
177.4795	0.812878
177.48	0.813042
177.4805	0.823817
177.481	0.823482
177.4815	0.828587
177.482	0.829838
177.4825	0.852181
177.483	0.83379
177.4835	0.838703
177.484	0.843778
177.4845	0.852777
177.485	0.852266
177.4855	0.850442
177.486	0.853801
177.4865	0.855115
177.487	0.860795
177.4875	0.864194
177.488	0.869213
177.4885	0.865346
177.489	0.87319
177.4895	0.880865
177.49	0.876762
177.4905	0.874119
177.491	0.887888
177.4915	0.89463
177.492	0.891759
177.4925	0.896596
177.493	0.899768
177.4935	0.902309
177.494	0.908275
177.4945	0.901744
177.495	0.907838
177.4955	0.88191
177.496	0.916759
177.4965	0.922506
177.497	0.920251
177.4975	0.921581
177.498	0.927808
177.4985	0.927502
177.499	0.932078
177.4995	0.94146
177.5	0.932499
177.5005	0.940554
177.501	0.923691
177.5015	0.932322
177.502	0.948607
177.5025	0.94965
177.503	0.950995
177.5035	0.94491
177.504	0.952219
177.5045	0.954592
177.505	0.956262
177.5055	0.96125
177.506	0.961069
177.5065	0.965219
177.507	0.983555
177.5075	0.969851
177.508	0.967404
177.5085	0.971186
177.509	0.977327
177.5095	0.980925
177.51	0.972592
177.5105	0.979816
177.511	0.984777
177.5115	0.990055
177.512	0.989411
177.5125	0.987793
177.513	0.969381
177.5135	1.004977
177.514	0.999108
177.5145	0.994004
177.515	1.005861
177.5155	1.01723
177.516	1.006217
177.5165	1.002628
177.517	1.008003
177.5175	1.01849
177.518	1.016984
177.5185	1.018427
177.519	1.014593
177.5195	1.015187
177.52	1.020056
177.5205	1.021349
177.521	1.038459
177.5215	1.030482
177.522	1.047214
177.5225	1.026773
177.523	1.031463
177.5235	1.050245
177.524	1.042117
177.5245	1.050547
177.525	1.036917
177.5255	1.034955
177.526	1.051154
177.5265	1.050878
177.527	1.044462
177.5275	1.043208
177.528	1.051751
177.5285	1.056137
177.529	1.056021
177.5295	1.052221
177.53	1.052571
177.5305	1.052574
177.531	1.053544
177.5315	1.062169
177.532	1.062745
177.5325	1.050877
177.533	1.057229
177.5335	1.071057
177.534	1.06248
177.5345	1.0738
177.535	1.072829
177.5355	1.082162
177.536	1.071815
177.5365	1.067412
177.537	1.059784
177.5375	1.083402
177.538	1.085025
177.5385	1.086051
177.539	1.086915
177.5395	1.090637
177.54	1.107577
177.5405	1.094775
177.541	1.098095
177.5415	1.10135
177.542	1.108789
177.5425	1.09943
177.543	1.107072
177.5435	1.107845
177.544	1.108853
177.5445	1.115401
177.545	1.115139
177.5455	1.115866
177.546	1.116482
177.5465	1.119665
177.547	1.102523
177.5475	1.12435
177.548	1.131561
177.5485	1.132542
177.549	1.135458
177.5495	1.137725
177.55	1.139857
177.5505	1.138125
177.551	1.123149
177.5515	1.141371
177.552	1.150591
177.5525	1.141194
177.553	1.147416
177.5535	1.152332
177.554	1.156957
177.5545	1.173084
177.555	1.140608
177.5555	1.159921
177.556	1.169944
177.5565	1.160149
177.557	1.168629
177.5575	1.163934
177.558	1.164924
177.5585	1.168866
177.559	1.176788
177.5595	1.179876
177.56	1.166228
177.5605	1.17505
177.561	1.163699
177.5615	1.176282
177.562	1.176678
177.5625	1.173626
177.563	1.17964
177.5635	1.17837
177.564	1.182165
177.5645	1.190845
177.565	1.181286
177.5655	1.200245
177.566	1.190366
177.5665	1.159242
177.567	1.187872
177.5675	1.209947
177.568	1.198302
177.5685	1.201531
177.569	1.191065
177.5695	1.180566
177.57	1.20456
177.5705	1.202597
177.571	1.200905
177.5715	1.215879
177.572	1.208812
177.5725	1.211757
177.573	1.209134
177.5735	1.210227
177.574	1.20118
177.5745	1.210271
177.575	1.214602
177.5755	1.229214
177.576	1.22163
177.5765	1.214908
177.577	1.218764
177.5775	1.219612
177.578	1.218196
177.5785	1.213922
177.579	1.215892
177.5795	1.20991
177.58	1.216586
177.5805	1.211684
177.581	1.217363
177.5815	1.218686
177.582	1.219461
177.5825	1.218627
177.583	1.218094
177.5835	1.217374
177.584	1.215888
177.5845	1.224038
177.585	1.22427
177.5855	1.229691
177.586	1.23105
177.5865	1.225068
177.587	1.230017
177.5875	1.238574
177.588	1.23101
177.5885	1.227325
177.589	1.228956
177.5895	1.238131
177.59	1.231185
177.5905	1.238335
177.591	1.235448
177.5915	1.240583
177.592	1.242244
177.5925	1.236241
177.593	1.241172
177.5935	1.235194
177.594	1.238321
177.5945	1.234834
177.595	1.245645
177.5955	1.253557
177.596	1.231484
177.5965	1.217396
177.597	1.235927
177.5975	1.252803
177.598	1.270027
177.5985	1.240753
177.599	1.2401
177.5995	1.239909
177.6	1.24055
177.6005	1.247196
177.601	1.245357
177.6015	1.250373
177.602	1.246227
177.6025	1.253552
177.603	1.242973
177.6035	1.251879
177.604	1.251521
177.6045	1.24273
177.605	1.243997
177.6055	1.258152
177.606	1.253785
177.6065	1.257904
177.607	1.260183
177.6075	1.263329
177.608	1.256885
177.6085	1.249722
177.609	1.255138
177.6095	1.26327
177.61	1.255302
177.6105	1.258875
177.611	1.250697
177.6115	1.251885
177.612	1.258348
177.6125	1.258427
177.613	1.264458
177.6135	1.255763
177.614	1.255598
177.6145	1.257985
177.615	1.255912
177.6155	1.261095
177.616	1.252696
177.6165	1.257104
177.617	1.251269
177.6175	1.248702
177.618	1.25596
177.6185	1.258283
177.619	1.247556
177.6195	1.259981
177.62	1.267863
177.6205	1.240302
177.621	1.255712
177.6215	1.251563
177.622	1.254216
177.6225	1.253946
177.623	1.254212
177.6235	1.256022
177.624	1.252088
177.6245	1.25328
177.625	1.248489
177.6255	1.257373
177.626	1.263646
177.6265	1.221509
177.627	1.261223
177.6275	1.260685
177.628	1.2588
177.6285	1.25602
177.629	1.249552
177.6295	1.249554
177.63	1.259506
177.6305	1.249338
177.631	1.258095
177.6315	1.255823
177.632	1.253536
177.6325	1.25525
177.633	1.258072
177.6335	1.250913
177.634	1.255431
177.6345	1.261572
177.635	1.266426
177.6355	1.252757
177.636	1.25184
177.6365	1.256665
177.637	1.259417
177.6375	1.254188
177.638	1.245286
177.6385	1.269697
177.639	1.263631
177.6395	1.271722
177.64	1.267048
177.6405	1.269242
177.641	1.265603
177.6415	1.266871
177.642	1.265442
177.6425	1.272415
177.643	1.266938
177.6435	1.271674
177.644	1.263354
177.6445	1.265913
177.645	1.273589
177.6455	1.268584
177.646	1.279409
177.6465	1.274961
177.647	1.28194
177.6475	1.27819
177.648	1.279879
177.6485	1.278584
177.649	1.280799
177.6495	1.275717
177.65	1.298985
177.6505	1.276619
177.651	1.281089
177.6515	1.277975
177.652	1.307099
177.6525	1.280291
177.653	1.283149
177.6535	1.290233
177.654	1.281862
177.6545	1.278784
177.655	1.282486
177.6555	1.28385
177.656	1.281054
177.6565	1.288397
177.657	1.287086
177.6575	1.284043
177.658	1.288118
177.6585	1.302113
177.659	1.296824
177.6595	1.281445
177.66	1.288157
177.6605	1.284526
177.661	1.284857
177.6615	1.288856
177.662	1.292884
177.6625	1.282828
177.663	1.289015
177.6635	1.251592
177.664	1.290651
177.6645	1.275673
177.665	1.291384
177.6655	1.302238
177.666	1.301754
177.6665	1.294786
177.667	1.29428
177.6675	1.294302
177.668	1.28545
177.6685	1.291432
177.669	1.287357
177.6695	1.266029
177.67	1.294008
177.6705	1.298273
177.671	1.284342
177.6715	1.282185
177.672	1.294431
177.6725	1.290583
177.673	1.288734
177.6735	1.292184
177.674	1.292358
177.6745	1.295564
177.675	1.294361
177.6755	1.295381
177.676	1.304774
177.6765	1.294591
177.677	1.294754
177.6775	1.292067
177.678	1.290672
177.6785	1.296289
177.679	1.294541
177.6795	1.288748
177.68	1.292538
177.6805	1.289196
177.681	1.285479
177.6815	1.293859
177.682	1.297677
177.6825	1.292932
177.683	1.290434
177.6835	1.295458
177.684	1.288491
177.6845	1.290494
177.685	1.292611
177.6855	1.295014
177.686	1.290972
177.6865	1.286698
177.687	1.286477
177.6875	1.287247
177.688	1.289318
177.6885	1.292006
177.689	1.292661
177.6895	1.286233
177.69	1.274529
177.6905	1.286312
177.691	1.284382
177.6915	1.284897
177.692	1.289041
177.6925	1.261326
177.693	1.286277
177.6935	1.279075
177.694	1.280935
177.6945	1.278102
177.695	1.250382
177.6955	1.284085
177.696	1.283636
177.6965	1.274285
177.697	1.27458
177.6975	1.270487
177.698	1.293687
177.6985	1.267248
177.699	1.274183
177.6995	1.268578
177.7	1.249374
177.7005	1.275465
177.701	1.27923
177.7015	1.28108
177.702	1.272102
177.7025	1.274679
177.703	1.277687
177.7035	1.26658
177.704	1.27305
177.7045	1.273229
177.705	1.270798
177.7055	1.270899
177.706	1.266752
177.7065	1.266202
177.707	1.25736
177.7075	1.262534
177.708	1.261974
177.7085	1.259844
177.709	1.266149
177.7095	1.254933
177.71	1.260834
177.7105	1.263772
177.711	1.258771
177.7115	1.255582
177.712	1.261229
177.7125	1.259276
177.713	1.25866
