25.0395	-4.372286	-3.271769	0.019498	-0.06306
25.04	-4.374701	-3.285987	0.031011	-0.073747
25.0405	-4.374342	-3.327827	0.041621	-0.079297
25.041	-4.38649	-3.370822	0.035021	-0.095196
25.0415	-4.374863	-3.376646	0.046751	-0.085609
25.042	-4.374717	-3.372436	0.042433	-0.085143
25.0425	-4.363381	-3.350866	0.045574	-0.071422
25.043	-4.365382	-3.325595	0.032857	-0.06945
25.0435	-4.362139	-3.284866	0.024181	-0.060582
25.044	-4.359116	-3.289771	0.015063	-0.05089
25.0445	-4.355438	-3.285729	0.008094	-0.04088
25.045	-4.357774	-3.275427	-0.005253	-0.111442
25.0455	-4.3467	-3.265751	-0.005272	-0.13027
25.046	-4.337108	-3.267628	-0.004245	-0.111458
25.0465	-4.341709	-3.286668	-0.014421	-0.108144
25.047	-4.341139	-3.299513	-0.016382	-0.100945
25.0475	-4.340064	-3.309982	-0.01513	-0.094733
25.048	-4.336543	-3.286148	-0.013695	-0.092321
25.0485	-4.340159	-3.27987	-0.017331	-0.097565
25.049	-4.346051	-3.287049	-0.020739	-0.103729
25.0495	-4.349887	-3.30008	-0.021828	-0.108299
25.05	-4.355564	-3.317874	-0.025078	-0.114535
25.0505	-4.357876	-3.329374	-0.023131	-0.114561
25.051	-4.356488	-3.333169	-0.018481	-0.110582
25.0515	-4.362548	-3.338578	-0.022437	-0.114136
25.052	-4.367099	-3.3363	-0.026616	-0.116602
25.0525	-4.364648	-3.322702	-0.026369	-0.11357
25.053	-4.362143	-3.307982	-0.027959	-0.111962
25.0535	-4.353976	-3.290552	-0.025479	-0.106289
25.054	-4.358261	-3.290248	-0.034123	-0.111478
25.0545	-4.356531	-3.295485	-0.037519	-0.112249
25.055	-4.358778	-3.319617	-0.045038	-0.119534
25.0555	-4.358345	-3.354267	-0.047354	-0.123506
25.056	-4.354066	-3.327798	-0.04364	-0.124404
25.0565	-4.352585	-3.314093	-0.039975	-0.128284
25.057	-4.35161	-3.327592	-0.033424	-0.133675
25.0575	-4.358921	-3.377595	-0.033121	-0.149078
25.058	-4.354743	-3.386763	-0.016546	-0.148838
25.0585	-4.35588	-3.39337	-0.008314	-0.04792
25.059	-4.359752	-3.419697	-0.004134	-0.067269
25.0595	-4.359569	-3.446148	0.004373	-0.088735
25.06	-4.361599	-3.46519	0.00921	-0.109094
25.0605	-4.359249	-3.502807	0.016156	-0.120922
25.061	-4.355698	-3.531794	0.021592	-0.126224
25.0615	-4.352353	-3.546667	0.024691	-0.126706
25.062	-4.354032	-3.543594	0.019863	-0.12658
25.0625	-4.354702	-3.533072	0.014273	-0.120701
25.063	-4.353859	-3.502257	0.009854	-0.108482
25.0635	-4.348271	-3.454714	0.009403	-0.088575
25.064	-4.350035	-3.455806	0.003178	-0.073596
25.0645	-4.352347	-3.450068	-0.007671	-0.065473
25.065	-4.345884	-3.420386	-0.02064	-0.126511
25.0655	-4.347607	-3.41151	-0.025411	-0.15878
25.066	-4.34737	-3.408535	-0.027165	-0.139326
25.0665	-4.345174	-3.405518	-0.025312	-0.121196
25.067	-4.34423	-3.405374	-0.02333	-0.107533
25.0675	-4.346204	-3.409439	-0.022656	-0.100325
25.068	-4.351168	-3.390227	-0.028166	-0.104195
25.0685	-4.355252	-3.377288	-0.031624	-0.108953
25.069	-4.360344	-3.380154	-0.034239	-0.114426
25.0695	-4.363509	-3.392364	-0.035099	-0.118677
25.07	-4.372918	-3.416789	-0.042609	-0.129841
25.0705	-4.368579	-3.424466	-0.034796	-0.12415
25.071	-4.370646	-3.433873	-0.03418	-0.124356
25.0715	-4.378102	-3.440735	-0.039676	-0.129032
25.072	-4.373311	-3.429166	-0.035715	-0.123124
25.0725	-4.373152	-3.415624	-0.036952	-0.121193
25.073	-4.375022	-3.403069	-0.042705	-0.122963
25.0735	-4.365668	-3.382556	-0.038964	-0.114967
25.074	-4.366592	-3.377403	-0.043633	-0.11515
25.0745	-4.362767	-3.381191	-0.044461	-0.112958
25.075	-4.367682	-3.411674	-0.054545	-0.122073
25.0755	-4.351322	-3.439454	-0.041939	-0.111125
25.076	-4.361889	-3.49015	-0.054443	-0.128405
25.0765	-4.358484	-3.482241	-0.050876	-0.133812
25.077	-4.353855	-3.499114	-0.044708	-0.140803
25.0775	-4.352668	-3.548419	-0.040964	-0.154347
25.078	-4.352414	-3.567626	-0.034072	-0.166853
25.0785	-4.353679	-3.580859	-0.026764	-0.130719
25.079	-4.35071	-3.604513	-0.012776	-0.076008
25.0795	-4.356233	-3.637734	-0.018006	-0.113659
25.08	-4.352061	-3.649303	-0.013917	-0.137438
25.0805	-4.351442	-3.689158	-0.013831	-0.159333
25.081	-4.347739	-3.719757	-0.011312	-0.169893
25.0815	-4.338977	-3.72886	-0.004217	-0.167208
25.082	-4.334084	-3.719101	-0.001136	-0.160276
25.0825	-4.341896	-3.715117	-0.010329	-0.157282
25.083	-4.347195	-3.690206	-0.01603	-0.145495
25.0835	-4.340718	-3.639452	-0.009121	-0.116749
25.084	-4.337931	-3.634753	-0.004362	-0.088742
25.0845	-4.343882	-3.630942	-0.025679	-0.09288
25.085	-4.346293	-3.606323	-0.029103	-0.15332
25.0855	-4.344574	-3.589249	-0.024745	-0.154273
25.086	-4.347544	-3.582321	-0.024674	-0.132297
25.0865	-4.350848	-3.58	-0.024335	-0.115067
25.087	-4.355642	-3.576384	-0.024799	-0.103713
25.0875	-4.356799	-3.555252	-0.021389	-0.093207
25.088	-4.361381	-3.523166	-0.025477	-0.095981
25.0885	-4.36896	-3.514551	-0.031332	-0.103127
25.089	-4.37204	-3.517727	-0.032088	-0.106376
25.0895	-4.372774	-3.532145	-0.030663	-0.10857
25.09	-4.389936	-3.569691	-0.046136	-0.127277
25.0905	-4.376909	-3.575645	-0.030612	-0.11368
25.091	-4.375403	-3.588425	-0.02677	-0.110721
25.0915	-4.380596	-3.600785	-0.030897	-0.1142
25.092	-4.375877	-3.595019	-0.026912	-0.108071
25.0925	-4.373779	-3.585218	-0.026642	-0.104817
25.093	-4.376395	-3.577646	-0.033234	-0.107262
25.0935	-4.363542	-3.557003	-0.026097	-0.095441
25.094	-4.373226	-3.563746	-0.039876	-0.103661
25.0945	-4.368306	-3.570172	-0.039942	-0.099287
25.095	-4.366338	-3.599305	-0.044053	-0.100824
25.0955	-4.352032	-3.635976	-0.035129	-0.091514
25.096	-4.357535	-3.694734	-0.044617	-0.103723
25.0965	-4.352203	-3.688961	-0.042946	-0.108938
25.097	-4.348296	-3.713233	-0.042415	-0.119733
25.0975	-4.354361	-3.777	-0.051913	-0.145509
25.098	-4.367833	-3.815059	-0.06578	-0.178612
25.0985	-4.352219	-3.81326	-0.049503	-0.144772
25.099	-4.341963	-3.835052	-0.016333	-0.078255
25.0995	-4.340697	-3.864769	-0.021658	-0.116705
25.1	-4.342631	-3.886372	-0.030011	-0.15374
25.1005	-4.337018	-3.924501	-0.029966	-0.175598
25.101	-4.33826	-3.960126	-0.035086	-0.194923
25.1015	-4.338937	-3.979286	-0.037967	-0.203082
25.102	-4.339006	-3.975084	-0.038644	-0.199773
25.1025	-4.33648	-3.961231	-0.034234	-0.184155
25.103	-4.326618	-3.921945	-0.02085	-0.152618
25.1035	-4.334563	-3.886723	-0.0227	-0.132448
25.104	-4.33536	-3.884108	-0.016451	-0.101737
25.1045	-4.350698	-3.887715	-0.044424	-0.101082
25.105	-4.33707	-3.8434	-0.048394	-0.137701
25.1055	-4.346225	-3.833332	-0.049792	-0.157287
25.106	-4.350532	-3.824534	-0.046902	-0.132537
25.1065	-4.353303	-3.816942	-0.043677	-0.112365
25.107	-4.360799	-3.813069	-0.044484	-0.101352
25.1075	-4.363712	-3.807373	-0.042242	-0.091617
25.108	-4.35897	-3.784144	-0.036547	-0.083583
25.1085	-4.374049	-3.774901	-0.050465	-0.098013
25.109	-4.372982	-3.767023	-0.047376	-0.096937
25.1095	-4.375031	-3.776521	-0.048264	-0.100535
25.11	-4.378361	-3.795003	-0.051297	-0.106324
25.1105	-4.377909	-3.809929	-0.04937	-0.106435
25.111	-4.381935	-3.824057	-0.051836	-0.109232
25.1115	-4.38162	-3.826569	-0.050609	-0.107739
25.112	-4.379267	-3.819797	-0.04985	-0.105149
25.1125	-4.380223	-3.80793	-0.052526	-0.104915
25.113	-4.374792	-3.786327	-0.050322	-0.099469
25.1135	-4.375077	-3.772053	-0.055091	-0.10058
25.114	-4.377966	-3.764464	-0.060333	-0.101519
25.1145	-4.371849	-3.760915	-0.057408	-0.095127
25.115	-4.367279	-3.776491	-0.057148	-0.093281
25.1155	-4.364057	-3.812076	-0.057679	-0.094547
25.116	-4.360803	-3.802589	-0.057565	-0.09852
25.1165	-4.355351	-3.789677	-0.055936	-0.104723
25.117	-4.352802	-3.808342	-0.058092	-0.118755
25.1175	-4.34864	-3.85465	-0.059753	-0.136877
25.118	-4.352837	-3.876311	-0.068136	-0.162976
25.1185	-4.341516	-3.873679	-0.021649	-0.066179
25.119	-4.341961	-3.900269	-0.029527	-0.086867
25.1195	-4.351507	-3.933806	-0.052339	-0.140483
25.12	-4.336274	-3.930417	-0.049229	-0.16335
25.1205	-4.334169	-3.959717	-0.056348	-0.19112
25.121	-4.331272	-3.985767	-0.059519	-0.20729
25.1215	-4.333457	-4.001701	-0.064387	-0.216597
25.122	-4.33541	-3.994815	-0.064755	-0.213796
25.1225	-4.334734	-3.980127	-0.05952	-0.198291
25.123	-4.337729	-3.950375	-0.054437	-0.177373
25.1235	-4.335787	-3.90356	-0.04201	-0.144793
25.124	-4.341726	-3.905753	-0.035764	-0.116697
25.1245	-4.343675	-3.892349	-0.025807	-0.083804
25.125	-4.333521	-3.848335	-0.056017	-0.100721
25.1255	-4.356758	-3.847587	-0.083464	-0.1839
25.126	-4.352882	-3.824453	-0.067081	-0.156407
25.1265	-4.350982	-3.80333	-0.054748	-0.127053
25.127	-4.359748	-3.792138	-0.054319	-0.114267
25.1275	-4.372242	-3.786565	-0.059343	-0.111086
25.128	-4.378082	-3.789491	-0.063631	-0.112413
25.1285	-4.37052	-3.749119	-0.055052	-0.104168
25.129	-4.378	-3.743095	-0.061728	-0.112746
25.1295	-4.37777	-3.743417	-0.061584	-0.115901
25.13	-4.379767	-3.755991	-0.064152	-0.122236
25.1305	-4.379377	-3.767348	-0.063637	-0.124109
25.131	-4.382196	-3.777119	-0.065262	-0.127037
25.1315	-4.380474	-3.774315	-0.063477	-0.12486
25.132	-4.382574	-3.768977	-0.066385	-0.126716
25.1325	-4.380348	-3.751585	-0.065452	-0.122936
25.133	-4.379313	-3.732311	-0.066545	-0.120856
25.1335	-4.376693	-3.712329	-0.066864	-0.117534
25.134	-4.374983	-3.697888	-0.066679	-0.112967
25.1345	-4.371571	-3.694694	-0.06546	-0.108496
25.135	-4.373462	-3.715325	-0.071061	-0.112854
25.1355	-4.370268	-3.742103	-0.071628	-0.11439
25.136	-4.36338	-3.704649	-0.069399	-0.116385
25.1365	-4.362455	-3.696131	-0.074238	-0.129052
25.137	-4.350297	-3.704775	-0.06994	-0.136115
25.1375	-4.348091	-3.75153	-0.07699	-0.157531
25.138	-4.347405	-3.765278	-0.079596	-0.088961
25.1385	-4.343038	-3.769651	-0.022297	-0.053545
25.139	-4.339549	-3.790791	-0.039583	-0.098622
25.1395	-4.334974	-3.80571	-0.054408	-0.138814
25.14	-4.331454	-3.807915	-0.066791	-0.172525
25.1405	-4.330174	-3.831385	-0.078038	-0.199681
25.141	-4.33884	-3.866415	-0.094471	-0.226033
25.1415	-4.331214	-3.870303	-0.089665	-0.224467
25.142	-4.336011	-3.866629	-0.092159	-0.224269
25.1425	-4.334564	-3.853955	-0.083669	-0.207807
25.143	-4.334232	-3.826692	-0.072372	-0.18358
25.1435	-4.335188	-3.785654	-0.059304	-0.154711
25.144	-4.338004	-3.788124	-0.045706	-0.123279
25.1445	-4.341924	-3.778849	-0.033363	-0.091134
25.145	-4.348189	-3.754626	-0.0714	-0.095137
25.1455	-4.348965	-3.730171	-0.096249	-0.156248
25.146	-4.353877	-3.715015	-0.084256	-0.195385
25.1465	-4.366243	-3.705798	-0.081778	-0.173397
25.147	-4.368189	-3.687598	-0.071625	-0.147887
25.1475	-4.368291	-3.667309	-0.062449	-0.128008
25.148	-4.371569	-3.669894	-0.06313	-0.123679
25.1485	-4.379606	-3.641594	-0.069913	-0.129728
25.149	-4.381449	-3.626788	-0.071651	-0.133509
25.1495	-4.388584	-3.633218	-0.079857	-0.14646
25.15	-4.376145	-3.629611	-0.069434	-0.141652
25.1505	-4.380705	-3.644433	-0.075098	-0.151309
25.151	-4.379443	-3.64973	-0.073425	-0.152626
25.1515	-4.385098	-3.654825	-0.078558	-0.158329
25.152	-4.377913	-3.64048	-0.072049	-0.150451
25.1525	-4.386549	-3.633702	-0.080141	-0.155059
25.153	-4.379807	-3.608859	-0.074278	-0.144767
25.1535	-4.37715	-3.589575	-0.072985	-0.13858
25.154	-4.375489	-3.576845	-0.071264	-0.132581
25.1545	-4.363793	-3.566953	-0.060628	-0.118847
25.155	-4.369711	-3.593441	-0.069959	-0.128345
25.1555	-4.366659	-3.621858	-0.071534	-0.133041
25.156	-4.362265	-3.588319	-0.072794	-0.141001
25.1565	-4.356867	-3.575321	-0.075402	-0.153365
25.157	-4.354194	-3.594293	-0.083603	-0.173893
25.1575	-4.35002	-3.63853	-0.092601	-0.163543
25.158	-4.347071	-3.649533	-0.075486	-0.069874
25.1585	-4.340487	-3.648554	-0.02642	-0.067986
25.159	-4.3373	-3.665772	-0.049156	-0.114406
25.1595	-4.334451	-3.675382	-0.069004	-0.154048
25.16	-4.325548	-3.668593	-0.079499	-0.179935
25.1605	-4.340828	-3.712692	-0.109412	-0.2203
25.161	-4.329938	-3.725875	-0.10739	-0.224688
25.1615	-4.330823	-3.735836	-0.111046	-0.230389
25.162	-4.330103	-3.725655	-0.107285	-0.224879
25.1625	-4.329384	-3.714261	-0.098186	-0.210638
25.163	-4.33367	-3.694454	-0.089527	-0.193623
25.1635	-4.332323	-3.656558	-0.071199	-0.16449
25.164	-4.338089	-3.666323	-0.057675	-0.137521
25.1645	-4.340084	-3.661998	-0.040247	-0.103941
25.165	-4.334496	-3.630893	-0.061129	-0.085014
25.1655	-4.352511	-3.626757	-0.114202	-0.161539
25.166	-4.355833	-3.611746	-0.096937	-0.222813
25.1665	-4.363835	-3.599821	-0.08634	-0.201036
25.167	-4.368449	-3.582426	-0.07608	-0.17105
25.1675	-4.372697	-3.563209	-0.068945	-0.148821
25.168	-4.376161	-3.543557	-0.068445	-0.140858
25.1685	-4.37801	-3.508748	-0.06943	-0.139688
25.169	-4.379957	-3.493451	-0.071758	-0.144499
25.1695	-4.383146	-3.495862	-0.077591	-0.156271
25.17	-4.381117	-3.502302	-0.079067	-0.165252
25.1705	-4.37915	-3.509109	-0.079005	-0.171577
25.171	-4.387372	-3.522519	-0.087589	-0.184353
25.1715	-4.37916	-3.512967	-0.079123	-0.177518
25.172	-4.382388	-3.507883	-0.082242	-0.178814
25.1725	-4.382371	-3.491931	-0.080616	-0.172605
25.173	-4.380761	-3.471793	-0.077943	-0.163903
25.1735	-4.375399	-3.450297	-0.072088	-0.15227
25.174	-4.371651	-3.435824	-0.066813	-0.141846
25.1745	-4.372145	-3.438872	-0.067102	-0.140169
25.175	-4.369909	-3.457243	-0.068111	-0.143457
25.1755	-4.365738	-3.489771	-0.068646	-0.150322
25.176	-4.352842	-3.450084	-0.063174	-0.155354
25.1765	-4.365878	-3.451261	-0.086248	-0.191886
25.177	-4.357837	-3.458697	-0.091567	-0.188534
25.1775	-4.351332	-3.493594	-0.100759	-0.133744
25.178	-4.348706	-3.498081	-0.042136	-0.05127
25.1785	-4.347521	-3.495409	-0.041049	-0.098487
25.179	-4.339851	-3.497959	-0.061669	-0.137868
25.1795	-4.339913	-3.5013	-0.086902	-0.17646
25.18	-4.335759	-3.491555	-0.103631	-0.201617
25.1805	-4.327701	-3.49252	-0.110567	-0.213754
25.181	-4.332611	-3.516443	-0.124187	-0.230373
25.1815	-4.333429	-3.520896	-0.127451	-0.234224
25.182	-4.330217	-3.504685	-0.120625	-0.226897
25.1825	-4.330096	-3.491778	-0.111486	-0.216018
25.183	-4.330077	-3.465977	-0.097166	-0.198282
25.1835	-4.342443	-3.441811	-0.091353	-0.18667
25.184	-4.343772	-3.446653	-0.071665	-0.15793
25.1845	-4.342257	-3.439747	-0.047827	-0.121967
25.185	-4.349142	-3.4214	-0.052585	-0.091856
25.1855	-4.351691	-3.401443	-0.103552	-0.14263
25.186	-4.357163	-3.3905	-0.111749	-0.203092
25.1865	-4.362246	-3.371838	-0.093652	-0.238971
25.187	-4.366628	-3.350178	-0.079026	-0.199826
25.1875	-4.370331	-3.328376	-0.068831	-0.168855
25.188	-4.379241	-3.345408	-0.072605	-0.161428
25.1885	-4.382378	-3.30857	-0.074464	-0.158727
25.189	-4.377491	-3.282571	-0.071089	-0.157934
25.1895	-4.375916	-3.275644	-0.073518	-0.167713
25.19	-4.379831	-3.283971	-0.082556	-0.18677
25.1905	-4.382492	-3.292499	-0.088681	-0.202072
25.191	-4.381236	-3.294437	-0.089186	-0.208777
25.1915	-4.382092	-3.292098	-0.089334	-0.21131
25.192	-4.370014	-3.270331	-0.076283	-0.196136
25.1925	-4.408019	-3.292765	-0.110998	-0.225165
25.193	-4.376822	-3.241442	-0.077286	-0.183
25.1935	-4.391883	-3.241202	-0.089075	-0.188222
25.194	-4.372659	-3.210808	-0.066832	-0.16029
25.1945	-4.37569	-3.215288	-0.06879	-0.161631
25.195	-4.370571	-3.229302	-0.067079	-0.165418
25.1955	-4.353147	-3.179138	-0.056359	-0.165252
25.196	-4.366969	-3.15879	-0.079495	-0.203394
25.1965	-4.371565	-3.152261	-0.096974	-0.164597
25.197	-4.359648	-3.15412	-0.081156	-0.09325
25.1975	-4.356465	-3.188599	-0.035048	-0.05703
25.198	-4.356809	-3.19099	-0.03183	-0.094971
25.1985	-4.348358	-3.172881	-0.054128	-0.135537
25.199	-4.345742	-3.173956	-0.079032	-0.171593
25.1995	-4.343069	-3.166548	-0.099684	-0.196635
25.2	-4.350227	-3.16095	-0.124944	-0.222513
25.2005	-4.337227	-3.14721	-0.124843	-0.220817
25.201	-4.342756	-3.167804	-0.137821	-0.232423
25.2015	-4.339428	-3.16659	-0.136027	-0.231288
25.202	-4.330019	-3.144455	-0.123725	-0.221172
25.2025	-4.339065	-3.141821	-0.124093	-0.224808
25.203	-4.34246	-3.121902	-0.115256	-0.218383
25.2035	-4.349344	-3.094659	-0.104813	-0.207936
25.204	-4.343156	-3.092702	-0.078363	-0.177587
25.2045	-4.350304	-3.099429	-0.062386	-0.151556
25.205	-4.352886	-3.077611	-0.040923	-0.112858
25.2055	-4.357397	-3.059228	-0.078864	-0.111487
25.206	-4.359343	-3.043917	-0.129283	-0.162387
25.2065	-4.363891	-3.026597	-0.122283	-0.203177
25.207	-4.363593	-3.003318	-0.09824	-0.226804
25.2075	-4.371049	-2.984369	-0.086414	-0.213904
25.208	-4.387892	-3.049568	-0.096143	-0.205045
25.2085	-4.376594	-3.022448	-0.083027	-0.182468
25.209	-4.37592	-2.994458	-0.085569	-0.184617
25.2095	-4.364968	-2.971506	-0.081334	-0.186919
25.21	-4.389218	-2.994258	-0.113457	-0.229479
25.2105	-4.382644	-2.988827	-0.113181	-0.239092
25.211	-4.372938	-2.978598	-0.106544	-0.239866
25.2115	-4.377919	-2.977893	-0.111685	-0.247015
25.212	-4.375566	-2.96457	-0.106767	-0.239639
25.2125	-4.373798	-2.946481	-0.100179	-0.226347
25.213	-4.376033	-2.930192	-0.096748	-0.213962
25.2135	-4.375661	-2.915292	-0.091884	-0.202015
25.214	-4.3745	-2.904696	-0.086445	-0.192481
25.2145	-4.373403	-2.874005	-0.084784	-0.193985
25.215	-4.373734	-2.819737	-0.090717	-0.210175
25.2155	-4.37029	-2.771607	-0.097147	-0.215021
25.216	-4.365988	-2.73645	-0.106891	-0.135998
25.2165	-4.364046	-2.725073	-0.101903	-0.074946
25.217	-4.432499	-2.807053	-0.118189	-0.108626
25.2175	-4.353954	-2.761316	-0.016641	-0.093042
25.218	-4.345749	-2.747531	-0.040384	-0.139444
25.2185	-4.350216	-2.736381	-0.074745	-0.183161
25.219	-4.346143	-2.72675	-0.094761	-0.203242
25.2195	-4.347896	-2.710735	-0.115249	-0.216833
25.22	-4.342438	-2.679958	-0.122824	-0.215173
25.2205	-4.346016	-2.670483	-0.135122	-0.218924
25.221	-4.344422	-2.678587	-0.138384	-0.21826
25.2215	-4.341772	-2.673522	-0.137996	-0.218353
25.222	-4.332342	-2.648157	-0.126903	-0.213841
25.2225	-4.347148	-2.650198	-0.136455	-0.233371
25.223	-4.387203	-2.667824	-0.166793	-0.27449
25.2235	-4.34706	-2.594651	-0.113376	-0.22758
25.224	-4.350521	-2.604623	-0.098266	-0.213182
25.2245	-4.35482	-2.60836	-0.079251	-0.186661
25.225	-4.350697	-2.581295	-0.04885	-0.138927
25.2255	-4.362737	-2.572401	-0.09046	-0.109218
25.226	-4.365911	-2.558296	-0.139271	-0.153999
25.2265	-4.378777	-2.550349	-0.156398	-0.195831
25.227	-4.374385	-2.519424	-0.12183	-0.20632
25.2275	-4.372962	-2.491314	-0.09762	-0.21109
25.228	-4.367706	-2.529882	-0.08263	-0.240229
25.2285	-4.376823	-2.566195	-0.089664	-0.228692
25.229	-4.377805	-2.587451	-0.095266	-0.226102
25.2295	-4.377918	-2.568246	-0.104703	-0.23662
25.23	-4.37978	-2.55551	-0.117507	-0.256161
25.2305	-4.376901	-2.542276	-0.122608	-0.269997
25.231	-4.378345	-2.534359	-0.127647	-0.281268
25.2315	-4.379373	-2.525186	-0.127544	-0.283951
25.232	-4.375867	-2.510316	-0.119521	-0.274798
25.2325	-4.377978	-2.498662	-0.113375	-0.264077
25.233	-4.365354	-2.473563	-0.092615	-0.23767
25.2335	-4.376849	-2.477589	-0.097975	-0.240193
25.234	-4.372384	-2.414001	-0.089789	-0.23387
25.2345	-4.370499	-2.346754	-0.08966	-0.242763
25.235	-4.371175	-2.310357	-0.100454	-0.216207
25.2355	-4.370448	-2.280936	-0.115657	-0.159772
25.236	-4.360085	-2.250462	-0.125499	-0.100208
25.2365	-4.367726	-2.253037	-0.105837	-0.071975
25.237	-4.356289	-2.252948	-0.050194	-0.089718
25.2375	-4.359318	-2.281636	-0.039384	-0.161785
25.238	-4.360242	-2.266803	-0.074507	-0.211313
25.2385	-4.36894	-2.247408	-0.111064	-0.247506
25.239	-4.35454	-2.218121	-0.11761	-0.242036
25.2395	-4.352951	-2.188637	-0.129394	-0.236006
25.24	-4.367651	-2.169168	-0.151838	-0.239894
25.2405	-4.354622	-2.134395	-0.143444	-0.217308
25.241	-4.352922	-2.140332	-0.144612	-0.211706
25.2415	-4.391171	-2.175317	-0.184472	-0.254919
25.242	-4.34125	-2.108192	-0.134669	-0.215957
25.2425	-4.351079	-2.103786	-0.143052	-0.240589
25.243	-4.352079	-2.081478	-0.138515	-0.254034
25.2435	-4.354435	-2.051341	-0.130456	-0.259695
25.244	-4.356007	-2.056877	-0.115669	-0.251029
25.2445	-4.359093	-2.060367	-0.095724	-0.227011
25.245	-4.360089	-2.038591	-0.068479	-0.183136
25.2455	-4.362405	-2.019837	-0.099694	-0.132797
25.246	-4.364402	-2.001948	-0.141582	-0.169207
25.2465	-4.371638	-1.983693	-0.16389	-0.197499
