0.024500	0.000859	-0.000761	-0.005075	-0.002160	-0.043679	-0.268106	-0.159773	-0.020586	-0.016755	-0.003736	-0.005880	-0.005983	-0.090567	-0.071147
0.025000	0.001082	-0.001213	-0.005409	-0.002084	-0.043186	-0.273362	-0.161190	-0.021239	-0.017169	-0.004061	-0.005909	-0.005660	-0.090945	-0.072734
0.025500	0.000850	-0.000780	-0.005246	-0.002465	-0.044686	-0.274895	-0.164248	-0.021416	-0.017149	-0.003738	-0.005857	-0.004540	-0.093734	-0.072944
0.026000	0.000868	-0.001068	-0.004626	-0.002481	-0.044324	-0.276472	-0.163283	-0.021000	-0.017353	-0.004055	-0.005452	-0.003316	-0.095980	-0.073265
0.026500	-6.636996E-5	-0.000588	-0.004673	-0.002933	-0.044013	-0.275321	-0.162750	-0.021467	-0.017642	-0.003881	-0.006305	-0.005729	-0.097686	-0.072853
0.027000	0.000183	-0.000728	-0.004877	-0.002247	-0.044169	-0.275160	-0.163044	-0.020791	-0.017125	-0.003719	-0.005418	-0.005790	-0.098404	-0.073321
0.027500	8.738843E-6	-0.000907	-0.005232	-0.002069	-0.043474	-0.273578	-0.164558	-0.020976	-0.017459	-0.003884	-0.005586	-0.005556	-0.098520	-0.073238
0.028000	0.000382	-0.001059	-0.004802	-0.002531	-0.044095	-0.277167	-0.164780	-0.021076	-0.017070	-0.003736	-0.005815	-0.005533	-0.098400	-0.073580
0.028500	0.000320	-0.001453	-0.005198	-0.002357	-0.044580	-0.279328	-0.166331	-0.021587	-0.017266	-0.004076	-0.005475	-0.004630	-0.098483	-0.075186
0.029000	0.000604	-0.001590	-0.005273	-0.002531	-0.045081	-0.283665	-0.168008	-0.021703	-0.017532	-0.004249	-0.005983	-0.004767	-0.097346	-0.074868
0.029500	0.000399	-0.001344	-0.005818	-0.002412	-0.045847	-0.287911	-0.170971	-0.022511	-0.018146	-0.003806	-0.006160	-0.005693	-0.098425	-0.076260
0.030000	0.000794	-0.001238	-0.005708	-0.002636	-0.047695	-0.293002	-0.174293	-0.022213	-0.017959	-0.004029	-0.006305	-0.006089	-0.099363	-0.078005
0.030500	0.000483	-0.000987	-0.005760	-0.002859	-0.046728	-0.297583	-0.176769	-0.022547	-0.018230	-0.004247	-0.006239	-0.005980	-0.100786	-0.078824
0.031000	0.000287	-0.000633	-0.004715	-0.003377	-0.047570	-0.299288	-0.177667	-0.022801	-0.019048	-0.004298	-0.006429	-0.004932	-0.102366	-0.079723
0.031500	0.000521	-0.000975	-0.005750	-0.002763	-0.047101	-0.301316	-0.179564	-0.023733	-0.019120	-0.003881	-0.006856	-0.005494	-0.103859	-0.079680
0.032000	0.000559	-0.001188	-0.005141	-0.002487	-0.047750	-0.303105	-0.179783	-0.023124	-0.018977	-0.004111	-0.006284	-0.005224	-0.107023	-0.080464
0.032500	0.000450	-0.001111	-0.005492	-0.002519	-0.048873	-0.302465	-0.178846	-0.022826	-0.018977	-0.004163	-0.006213	-0.006210	-0.107015	-0.080853
0.033000	0.000394	-0.001055	-0.005809	-0.002523	-0.048210	-0.303204	-0.179553	-0.022708	-0.019152	-0.004512	-0.006175	-0.005898	-0.107049	-0.081030
0.033500	0.000407	-0.001303	-0.005641	-0.002816	-0.048335	-0.302728	-0.180056	-0.023432	-0.018915	-0.004675	-0.006508	-0.006417	-0.108217	-0.080424
0.034000	0.000331	-0.001507	-0.005505	-0.002458	-0.049136	-0.305035	-0.181841	-0.023275	-0.019105	-0.004516	-0.006114	-0.006324	-0.107478	-0.081745
0.034500	0.000306	-0.001053	-0.005718	-0.002752	-0.048603	-0.309184	-0.183949	-0.023884	-0.019394	-0.004685	-0.006290	-0.005516	-0.107860	-0.083254
0.035000	0.000751	-0.000787	-0.005485	-0.002582	-0.050393	-0.314814	-0.187572	-0.024270	-0.019918	-0.004388	-0.006971	-0.005892	-0.107873	-0.084331
0.035500	0.000958	-0.001200	-0.005921	-0.002766	-0.051465	-0.320051	-0.189514	-0.024572	-0.020154	-0.004437	-0.007310	-0.006253	-0.108747	-0.084139
0.036000	0.001047	-0.000898	-0.005725	-0.002975	-0.052198	-0.328031	-0.194171	-0.025194	-0.020527	-0.004958	-0.006514	-0.006719	-0.109192	-0.087215
0.036500	0.000520	0.000322	-0.005858	-0.002584	-0.052292	-0.332423	-0.197394	-0.025563	-0.020955	-0.004825	-0.006793	-0.005853	-0.111735	-0.086675
0.037000	0.000798	2.988573E-5	-0.005344	-0.003176	-0.053004	-0.336012	-0.199502	-0.025607	-0.020896	-0.004391	-0.007097	-0.005427	-0.113265	-0.088679
0.037500	0.000900	3.468707E-5	-0.006224	-0.002955	-0.053202	-0.333355	-0.198112	-0.025425	-0.020952	-0.004135	-0.007090	-0.006782	-0.118180	-0.088725
0.038000	0.001342	0.000804	-0.006051	-0.002737	-0.051896	-0.328947	-0.196206	-0.025756	-0.020463	-0.004496	-0.006333	-0.006833	-0.118974	-0.087390
0.038500	0.001395	0.001879	-0.005667	-0.002811	-0.051970	-0.320947	-0.191427	-0.024843	-0.019628	-0.004646	-0.006298	-0.006316	-0.119677	-0.086418
0.039000	0.001950	0.001939	-0.005554	-0.001898	-0.050131	-0.310681	-0.185175	-0.024051	-0.019591	-0.004440	-0.005886	-0.006085	-0.120969	-0.084931
0.039500	0.001201	0.001801	-0.005234	-0.002074	-0.048682	-0.299085	-0.178266	-0.023126	-0.018340	-0.004372	-0.005334	-0.006008	-0.120355	-0.081940
0.040000	0.002117	0.001139	-0.005201	-0.002016	-0.045619	-0.286889	-0.170720	-0.022020	-0.017749	-0.003663	-0.005324	-0.004260	-0.117581	-0.076788
0.040500	0.001988	0.001334	-0.005145	-0.002367	-0.043597	-0.276125	-0.164334	-0.021159	-0.017699	-0.003918	-0.004932	-0.004414	-0.113400	-0.074633
0.041000	0.000754	0.000523	-0.004933	-0.002341	-0.043190	-0.267317	-0.158532	-0.020931	-0.016516	-0.003368	-0.004991	-0.004487	-0.109474	-0.071705
0.041500	0.000949	-0.000122	-0.004754	-0.002303	-0.040694	-0.261406	-0.154137	-0.019351	-0.015889	-0.003321	-0.005012	-0.003715	-0.103755	-0.070327
0.042000	0.000384	0.001048	-0.004932	-0.001972	-0.041291	-0.257568	-0.154274	-0.019813	-0.015953	-0.003744	-0.004678	-0.004318	-0.100296	-0.070062
0.042500	0.000726	0.000864	-0.004519	-0.002014	-0.041021	-0.258260	-0.154250	-0.019995	-0.016181	-0.003677	-0.005223	-0.005703	-0.096305	-0.069607
0.043000	0.000254	0.000859	-0.004800	-0.001951	-0.042048	-0.260656	-0.155815	-0.020196	-0.016215	-0.003779	-0.005613	-0.003910	-0.092969	-0.069193
0.043500	0.000331	0.000737	-0.004634	-0.002105	-0.042145	-0.265239	-0.158073	-0.019737	-0.016642	-0.004041	-0.005659	-0.004729	-0.092923	-0.070962
0.044000	0.000695	0.000229	-0.004973	-0.002141	-0.044197	-0.270159	-0.161048	-0.020922	-0.016911	-0.003831	-0.005819	-0.004996	-0.093618	-0.072666
0.044500	0.001136	-0.000426	-0.004992	-0.002517	-0.043914	-0.273925	-0.163399	-0.021082	-0.016987	-0.003650	-0.006217	-0.004270	-0.093772	-0.072856
0.045000	0.000887	-0.000665	-0.004705	-0.002568	-0.045262	-0.277561	-0.164637	-0.021637	-0.017317	-0.003802	-0.005900	-0.004635	-0.094089	-0.073344
0.045500	0.000972	-0.000234	-0.005211	-0.002145	-0.044525	-0.279240	-0.165436	-0.020829	-0.017251	-0.003639	-0.005707	-0.004929	-0.096087	-0.074328
0.046000	0.001123	5.462111E-5	-0.004743	-0.002196	-0.044197	-0.280257	-0.167245	-0.021859	-0.017290	-0.004111	-0.005963	-0.004397	-0.096839	-0.073599
0.046500	0.000632	-0.000201	-0.005234	-0.002367	-0.044450	-0.279003	-0.164920	-0.021048	-0.017449	-0.003773	-0.006195	-0.005445	-0.098978	-0.073682
0.047000	0.000691	4.114978E-5	-0.005688	-0.002647	-0.043914	-0.279893	-0.166831	-0.021672	-0.017597	-0.004237	-0.005817	-0.004722	-0.099167	-0.074170
0.047500	0.000365	-0.000263	-0.005032	-0.002261	-0.044729	-0.279594	-0.166334	-0.021961	-0.017300	-0.003741	-0.005668	-0.004546	-0.100963	-0.074547
0.048000	0.000621	-0.000386	-0.005373	-0.002205	-0.045140	-0.280487	-0.166052	-0.021201	-0.017545	-0.003911	-0.005586	-0.004420	-0.099869	-0.074935
0.048500	0.001081	-0.000609	-0.005247	-0.002472	-0.046439	-0.281453	-0.168129	-0.021820	-0.017524	-0.003923	-0.006488	-0.005266	-0.100015	-0.077416
0.049000	0.000763	-0.000287	-0.004690	-0.001658	-0.044677	-0.285059	-0.170364	-0.021543	-0.017869	-0.004257	-0.005495	-0.004523	-0.101059	-0.076576
0.049500	0.000917	-0.000244	-0.005276	-0.002487	-0.046240	-0.288948	-0.171192	-0.022280	-0.018223	-0.004735	-0.006132	-0.004775	-0.100165	-0.076796
0.050000	0.001158	-0.000327	-0.005515	-0.002356	-0.047869	-0.291870	-0.173719	-0.022526	-0.018558	-0.004262	-0.006392	-0.006397	-0.100989	-0.077738
0.050500	0.000836	-0.000404	-0.005266	-0.002728	-0.047788	-0.296047	-0.175825	-0.022749	-0.018541	-0.004303	-0.006128	-0.005096	-0.100299	-0.079068
0.051000	0.000921	0.000276	-0.005332	-0.002622	-0.048249	-0.297129	-0.177612	-0.023074	-0.018644	-0.003887	-0.006300	-0.004034	-0.102907	-0.079093
0.051500	0.000787	-6.439677E-5	-0.005683	-0.002370	-0.048882	-0.299504	-0.178203	-0.023013	-0.018544	-0.004125	-0.006724	-0.005522	-0.104364	-0.079236
0.052000	0.000645	-0.000261	-0.005368	-0.003054	-0.047831	-0.298811	-0.177557	-0.023062	-0.018885	-0.004030	-0.006005	-0.004417	-0.104874	-0.080102
0.052500	0.000540	-0.000155	-0.005528	-0.003351	-0.048676	-0.298388	-0.177945	-0.021991	-0.018569	-0.004084	-0.005957	-0.005882	-0.105433	-0.080454
0.053000	0.000818	-0.000371	-0.005051	-0.002515	-0.047779	-0.298236	-0.178166	-0.023168	-0.018451	-0.004427	-0.006248	-0.005557	-0.108118	-0.079668
0.053500	0.000695	-0.000252	-0.005392	-0.002340	-0.049521	-0.300889	-0.179159	-0.022894	-0.018699	-0.004263	-0.005789	-0.005138	-0.107204	-0.080293
0.054000	0.000505	-0.000288	-0.005261	-0.002941	-0.048184	-0.300548	-0.179744	-0.023326	-0.018533	-0.004565	-0.006197	-0.005414	-0.106950	-0.080334
0.054500	0.000527	-0.000486	-0.005785	-0.002416	-0.049139	-0.302643	-0.181190	-0.023501	-0.019074	-0.004223	-0.006320	-0.005707	-0.107493	-0.081312
0.055000	0.001149	-0.000721	-0.005682	-0.002260	-0.050342	-0.307245	-0.182951	-0.023597	-0.019174	-0.003914	-0.006163	-0.005690	-0.106045	-0.081152
0.055500	0.000858	-0.000430	-0.005773	-0.002459	-0.050476	-0.311611	-0.185259	-0.023906	-0.019613	-0.004107	-0.006650	-0.005830	-0.107123	-0.083428
0.056000	0.000894	-0.000181	-0.006192	-0.002840	-0.051079	-0.316651	-0.187850	-0.023906	-0.020013	-0.004303	-0.006614	-0.005621	-0.108787	-0.085483
0.056500	0.001184	-2.701610E-5	-0.005973	-0.002304	-0.052159	-0.320253	-0.191305	-0.024180	-0.020174	-0.004191	-0.006834	-0.005219	-0.109440	-0.086050
0.057000	0.000764	0.000322	-0.005611	-0.002463	-0.051394	-0.321375	-0.191341	-0.024645	-0.020378	-0.004256	-0.006801	-0.005544	-0.111047	-0.085957
0.057500	0.000176	-6.932307E-5	-0.006030	-0.002938	-0.050223	-0.320588	-0.191980	-0.025230	-0.019967	-0.004322	-0.006831	-0.004824	-0.113145	-0.084907
0.058000	0.000583	0.000150	-0.005912	-0.002443	-0.051094	-0.316835	-0.189356	-0.024343	-0.020363	-0.004536	-0.006457	-0.005309	-0.114148	-0.084387
0.058500	0.000919	0.000876	-0.005751	-0.002578	-0.048569	-0.312906	-0.186460	-0.023950	-0.019341	-0.004413	-0.006192	-0.004908	-0.115516	-0.084922
0.059000	0.000996	0.000653	-0.005388	-0.001879	-0.048212	-0.304950	-0.181945	-0.023725	-0.019356	-0.004281	-0.005905	-0.004799	-0.115394	-0.082609
0.059500	0.000950	0.000321	-0.005305	-0.002098	-0.047156	-0.296249	-0.177557	-0.023235	-0.018978	-0.004290	-0.005788	-0.003601	-0.114487	-0.080757
0.060000	0.001195	-0.000122	-0.005024	-0.002070	-0.046346	-0.288510	-0.171792	-0.022257	-0.018291	-0.004117	-0.005246	-0.003909	-0.112342	-0.078155
0.060500	0.001148	-9.016037E-5	-0.004572	-0.002438	-0.046832	-0.281213	-0.167334	-0.021829	-0.017373	-0.003776	-0.005579	-0.003312	-0.110549	-0.075730
0.061000	-9.314399E-5	-0.001262	-0.004753	-0.003343	-0.043845	-0.275182	-0.162896	-0.021200	-0.017219	-0.004523	-0.005345	-0.004371	-0.106055	-0.074478
0.061500	0.000460	-0.000913	-0.004916	-0.001983	-0.043175	-0.271578	-0.161027	-0.020589	-0.016870	-0.004111	-0.005367	-0.004180	-0.104498	-0.073411
0.062000	0.000564	-0.000457	-0.005231	-0.002279	-0.041760	-0.268214	-0.160332	-0.021570	-0.016973	-0.003722	-0.005150	-0.004688	-0.100430	-0.072932
0.062500	0.000598	0.000294	-0.004772	-0.002431	-0.042908	-0.270002	-0.159784	-0.020458	-0.017022	-0.003517	-0.005310	-0.004280	-0.098707	-0.071619
0.063000	0.000287	0.000559	-0.004535	-0.002467	-0.043127	-0.271265	-0.161036	-0.020953	-0.016842	-0.003797	-0.005789	-0.004090	-0.097076	-0.071789
0.063500	0.000478	0.000691	-0.004970	-0.002407	-0.042876	-0.274757	-0.163477	-0.021188	-0.017039	-0.003750	-0.004985	-0.004698	-0.096747	-0.073037
0.064000	0.000747	-5.798205E-5	-0.005091	-0.001947	-0.045357	-0.276590	-0.165401	-0.021445	-0.017392	-0.003867	-0.005913	-0.004469	-0.097165	-0.074183
0.064500	0.001059	-0.000801	-0.005069	-0.002187	-0.044090	-0.280189	-0.166189	-0.021211	-0.017395	-0.003824	-0.007034	-0.003914	-0.096462	-0.074297
0.065000	0.001584	-0.000528	-0.004907	-0.002432	-0.045190	-0.282215	-0.168612	-0.022035	-0.017672	-0.003786	-0.005855	-0.005527	-0.097475	-0.074726
0.065500	0.001280	0.000499	-0.005382	-0.002348	-0.045819	-0.283059	-0.169941	-0.021807	-0.017731	-0.004372	-0.005818	-0.004345	-0.097985	-0.074607
0.066000	0.000913	0.000847	-0.005204	-0.002714	-0.044782	-0.282390	-0.168883	-0.022000	-0.017593	-0.003830	-0.005773	-0.005856	-0.099976	-0.075992
0.066500	0.000728	0.000624	-0.004728	-0.002554	-0.045333	-0.284431	-0.170095	-0.021825	-0.018063	-0.004260	-0.005584	-0.003061	-0.100226	-0.075415
0.067000	0.000780	0.000570	-0.005376	-0.002679	-0.045539	-0.283905	-0.168811	-0.021801	-0.017721	-0.003889	-0.005588	-0.003892	-0.101420	-0.074828
0.067500	0.000469	-1.866222E-5	-0.005051	-0.002610	-0.045313	-0.282615	-0.169937	-0.022102	-0.017889	-0.004020	-0.005935	-0.004522	-0.101175	-0.074804
0.068000	0.000754	4.820545E-5	-0.004917	-0.002532	-0.045496	-0.284625	-0.170372	-0.022110	-0.017767	-0.003689	-0.006135	-0.004813	-0.100308	-0.075392
0.068500	0.000941	-0.000166	-0.005274	-0.002461	-0.046069	-0.285641	-0.168869	-0.022018	-0.017849	-0.003862	-0.006039	-0.004018	-0.101790	-0.075669
0.069000	0.001142	0.000306	-0.005000	-0.002415	-0.046526	-0.289105	-0.172381	-0.021835	-0.017960	-0.004036	-0.006433	-0.003919	-0.100008	-0.075665
0.069500	0.000991	0.000321	-0.005383	-0.002556	-0.046538	-0.290456	-0.172830	-0.022332	-0.018085	-0.004055	-0.006180	-0.005073	-0.100900	-0.076753
0.070000	0.000933	0.000205	-0.005283	-0.002254	-0.046405	-0.292195	-0.174459	-0.022506	-0.018208	-0.004240	-0.005935	-0.003811	-0.101533	-0.076915
0.070500	0.001091	0.000255	-0.005195	-0.002313	-0.047181	-0.293509	-0.175447	-0.022356	-0.018312	-0.003956	-0.005841	-0.003406	-0.102067	-0.078763
0.071000	0.001453	-2.535646E-5	-0.005418	-0.002847	-0.047368	-0.295566	-0.176466	-0.022660	-0.018233	-0.004010	-0.006033	-0.003786	-0.103212	-0.079924
0.071500	0.001106	0.000157	-0.005303	-0.002721	-0.046377	-0.295706	-0.175422	-0.022750	-0.018291	-0.003596	-0.006492	-0.003649	-0.104655	-0.078237
0.072000	0.000465	0.000152	-0.005800	-0.002746	-0.047251	-0.294888	-0.176047	-0.022487	-0.018483	-0.003984	-0.005969	-0.003967	-0.105477	-0.078100
0.072500	0.000692	0.000295	-0.005312	-0.002125	-0.046625	-0.295865	-0.176152	-0.022527	-0.018965	-0.004022	-0.006104	-0.003943	-0.104235	-0.078971
0.073000	0.000834	0.000434	-0.005312	-0.002299	-0.046827	-0.296029	-0.177650	-0.022868	-0.018495	-0.004044	-0.006089	-0.003774	-0.105991	-0.079139
0.073500	0.000915	0.000264	-0.005617	-0.002125	-0.048621	-0.296727	-0.177228	-0.022891	-0.018559	-0.004051	-0.006260	-0.004260	-0.105264	-0.078590
0.074000	0.000923	0.000262	-0.005595	-0.002570	-0.047593	-0.297914	-0.178305	-0.022799	-0.018818	-0.004359	-0.005990	-0.003661	-0.105411	-0.078856
0.074500	0.000817	6.793525E-5	-0.005281	-0.002364	-0.048633	-0.299413	-0.179009	-0.023234	-0.019105	-0.004331	-0.005932	-0.004540	-0.106334	-0.078686
0.075000	0.001148	0.000104	-0.005482	-0.002507	-0.048179	-0.301794	-0.180439	-0.023228	-0.019098	-0.004000	-0.006056	-0.004614	-0.105786	-0.080751
0.075500	0.000865	0.000280	-0.005545	-0.002062	-0.049564	-0.304904	-0.181322	-0.023110	-0.019574	-0.004327	-0.006793	-0.004396	-0.106945	-0.081888
0.076000	0.001483	4.997145E-5	-0.005636	-0.002789	-0.048871	-0.306095	-0.183311	-0.024098	-0.019696	-0.004181	-0.006836	-0.004354	-0.107432	-0.082540
0.076500	0.001021	0.000939	-0.005590	-0.002588	-0.049273	-0.310237	-0.186014	-0.024212	-0.019305	-0.004065	-0.006836	-0.004762	-0.107451	-0.081381
0.077000	0.001409	0.000520	-0.006649	-0.002758	-0.049674	-0.311129	-0.185031	-0.023944	-0.019340	-0.004130	-0.006631	-0.005565	-0.108967	-0.082900
0.077500	0.000453	-0.000616	-0.005306	-0.002790	-0.049689	-0.310878	-0.184557	-0.023911	-0.019593	-0.004357	-0.006384	-0.003775	-0.110470	-0.083205
0.078000	0.000354	-0.000323	-0.005603	-0.002977	-0.049764	-0.311771	-0.184394	-0.023763	-0.019107	-0.004571	-0.006257	-0.004538	-0.112063	-0.083231
0.078500	0.000858	1.532692E-5	-0.006469	-0.002813	-0.048025	-0.305788	-0.182012	-0.023350	-0.018873	-0.004459	-0.006252	-0.004722	-0.111981	-0.080805
