177.0735	-0.000769	0.000527	-0.067386
177.074	0.004464	0.005744	-0.059292
177.0745	-0.015781	-0.015117	-0.076011
177.075	-0.000396	0.000896	-0.054673
177.0755	0.013522	0.014927	-0.041601
177.076	-0.003391	-0.00248	-0.052231
177.0765	0.001133	0.002185	-0.043757
177.077	0.010712	0.011893	-0.032358
177.0775	-0.000182	0.001139	-0.038138
177.078	0.006383	0.008137	-0.027737
177.0785	0.001412	0.002665	-0.030507
177.079	0.00117	0.002277	-0.028404
177.0795	0.001939	0.002611	-0.020893
177.08	0.004626	0.005511	-0.016988
177.0805	0.005529	0.006756	-0.010638
177.081	0.001454	0.002984	-0.014153
177.0815	-0.000185	0.000831	-0.013319
177.082	-0.000992	-8.107942e-06	-0.005423
177.0825	0.000464	0.001246	-0.005483
177.083	-0.001451	-0.000555	-0.003238
177.0835	-0.001832	-0.001143	-0.002157
177.084	-0.013291	-0.012624	-0.011827
177.0845	0.004159	0.00495	0.01065
177.085	0.001894	0.002523	0.010599
177.0855	0.004557	0.005821	0.013633
177.086	0.021464	0.022402	0.036718
177.0865	0.000348	0.001492	0.022377
177.087	0.010828	0.012157	0.034891
177.0875	-0.005086	-0.004327	0.021877
177.088	-0.005951	-0.004801	0.024844
177.0885	-0.000432	0.000917	0.032441
177.089	-0.00151	-0.000442	0.036441
177.0895	0.004516	0.005617	0.044777
177.09	-0.005543	-0.004257	0.037717
177.0905	0.002418	0.003697	0.049609
177.091	0.001127	0.002556	0.050205
177.0915	4.390142e-07	0.001103	0.054604
177.092	-0.016721	-0.016214	0.039702
177.0925	0.000863	0.001562	0.060264
177.093	0.001476	0.002515	0.064333
177.0935	0.000571	0.001763	0.064852
177.094	0.008522	0.010145	0.075103
177.0945	0.002024	0.003433	0.066182
177.095	-0.014454	-0.01324	0.048884
177.0955	-0.002207	-0.000733	0.065578
177.096	-0.004173	-0.003212	0.068293
177.0965	-0.004985	-0.004184	0.065889
177.097	1.065831e-05	0.001127	0.075955
177.0975	-0.00091	-0.000105	0.079214
177.098	-0.001815	-0.000676	0.083858
177.0985	-0.002454	-0.001464	0.08517
177.099	-0.000599	0.000561	0.086782
177.0995	-0.007579	-0.006715	0.083417
177.1	-0.000926	0.000268	0.096011
177.1005	-0.001254	-0.000215	0.095606
177.101	0.009654	0.010692	0.111134
177.1015	0.000213	0.001103	0.10401
177.102	-0.000743	0.000614	0.10703
177.1025	3.044687e-05	0.001194	0.109599
177.103	-0.001906	-0.000925	0.109593
177.1035	0.002872	0.004289	0.115203
177.104	0.008151	0.0092	0.126323
177.1045	0.001899	0.003078	0.118585
177.105	-0.001752	-0.001064	0.116235
177.1055	-0.003132	-0.00228	0.118285
177.106	0.001746	0.002753	0.126398
177.1065	-0.001422	-0.000259	0.128733
177.107	-0.005067	-0.004211	0.126203
177.1075	-0.005882	-0.004995	0.125037
177.108	-0.0093	-0.00868	0.12835
177.1085	-0.001127	-0.000138	0.138079
177.109	-0.000563	0.000621	0.13911
177.1095	0.001579	0.002637	0.145339
177.11	0.015193	0.016585	0.157948
177.1105	-0.005363	-0.004408	0.139741
177.111	-0.001812	-0.000669	0.14691
177.1115	0.004259	0.005411	0.152439
177.112	0.001627	0.002938	0.153154
177.1125	0.000267	0.001711	0.151825
177.113	0.002349	0.003444	0.133777
177.1135	-0.000396	0.00068	0.121846
177.114	0.000439	0.001337	0.122771
177.1145	-0.000569	0.000472	0.123534
177.115	-0.003331	-0.002309	0.124315
177.1155	-6.22853e-05	0.000939	0.129394
177.116	-0.003899	-0.002907	0.121149
177.1165	0.011464	0.012748	0.13952
177.117	-0.000161	0.000804	0.129649
177.1175	0.003895	0.005331	0.130499
177.118	-0.002231	-0.001575	0.125728
177.1185	0.000869	0.001878	0.125327
177.119	0.002173	0.003358	0.127489
177.1195	-0.014215	-0.013474	0.110757
177.12	0.016295	0.017509	0.141536
177.1205	0.006053	0.007264	0.130506
177.121	-0.016909	-0.015853	0.109319
177.1215	0.005243	0.00627	0.129631
177.122	0.005012	0.00664	0.129741
177.1225	0.005468	0.006574	0.128708
177.123	-0.000643	0.000604	0.123646
177.1235	0.000244	0.001469	0.121723
177.124	0.00228	0.003335	0.12488
177.1245	0.001829	0.002735	0.122813
177.125	0.002093	0.003325	0.121885
177.1255	-0.005397	-0.00432	0.115253
177.126	-0.003266	-0.002186	0.115415
177.1265	-0.003152	-0.002377	0.114037
177.127	-0.001924	-0.000819	0.113287
177.1275	-0.000455	0.000339	0.118201
177.128	-0.008098	-0.007121	0.108815
177.1285	-0.00051	0.00032	0.113288
177.129	-0.00164	-0.000782	0.107476
177.1295	-0.001155	-0.000267	0.109275
177.13	-0.001837	-0.000918	0.106943
177.1305	-0.022653	-0.021843	0.080619
177.131	-0.004149	-0.003319	0.100684
177.1315	0.002673	0.003983	0.108046
177.132	-8.588686e-05	0.000895	0.105799
177.1325	0.001745	0.002869	0.111845
177.133	-0.002386	-0.001597	0.109003
177.1335	-0.001102	-0.000327	0.111689
177.134	-0.004295	-0.003226	0.106813
177.1345	0.001261	0.002593	0.115876
177.135	-0.002634	-0.001202	0.110868
177.1355	-0.005549	-0.004782	0.108297
177.136	-0.006796	-0.006015	0.107039
177.1365	-0.010433	-0.009468	0.100066
177.137	-0.003214	-0.002231	0.108546
177.1375	-0.00036	0.000801	0.106166
177.138	0.004486	0.00581	0.111925
177.1385	0.00273	0.003743	0.109195
177.139	0.011975	0.013147	0.113923
177.1395	0.00389	0.00506	0.107901
177.14	0.004644	0.005951	0.106109
177.1405	0.002909	0.685472	0.1004
177.141	-0.000986	0.790529	0.09972
177.1415	0.003459	0.779279	0.103941
177.142	-0.002945	0.76176	0.095497
177.1425	-0.009909	0.748625	0.089767
177.143	-0.000228	0.763977	0.095782
177.1435	-0.005875	0.774698	0.088055
177.144	0.000531	0.798633	0.091159
177.1445	0.001674	0.81302	0.093159
177.145	0.000146	0.821109	0.089411
177.1455	-0.000292	0.820369	0.088932
177.146	-0.00621	0.779573	0.081667
177.1465	-0.001874	0.104367	0.085789
177.147	0.006468	0.042592	0.089937
177.1475	0.003981	0.081373	0.086121
177.148	-0.004534	0.106163	0.077351
177.1485	0.000606	0.130293	0.076802
177.149	-0.000261	0.137088	0.073028
177.1495	0.005637	0.142562	0.078743
177.15	-0.00049	0.131	0.072842
177.1505	0.000465	0.125699	0.071823
177.151	0.002914	0.122777	0.068439
177.1515	-0.000646	0.116082	0.067121
177.152	-0.000395	0.115286	0.068466
177.1525	-0.001433	0.11469	0.068306
177.153	-0.008957	0.108009	0.06363
177.1535	-0.000844	0.117727	0.07222
177.154	0.009221	0.129239	0.083152
177.1545	-0.000427	0.121263	0.074726
177.155	-0.002808	0.121383	0.072057
177.1555	-0.004827	0.123686	0.073981
177.156	-0.006277	0.127585	0.066696
177.1565	0.003946	0.144289	0.080862
177.157	-0.006847	0.138655	0.066862
177.1575	-0.003337	0.142976	0.070794
177.158	0.001995	0.143003	0.074933
177.1585	-0.007208	0.117688	0.064657
177.159	-7.64454e-05	0.096552	0.071298
177.1595	0.001895	0.05677	0.071309
177.16	0.001308	0.0023	0.071038
177.1605	0.003378	-0.059044	0.068839
177.161	0.002185	-0.127635	0.06691
177.1615	-0.002788	-0.198318	0.062866
177.162	0.000925	-0.251731	0.069792
177.1625	0.003012	0.241709	0.061703
177.163	0.00304	0.492108	0.0694
177.1635	-0.000294	0.470501	0.066017
177.164	-0.012681	0.437666	0.04947
177.1645	-3.321419e-05	0.448422	0.066536
177.165	0.000486	0.454692	0.061625
177.1655	-0.002848	-0.105738	0.0602
177.166	-0.006369	-0.155421	0.053772
177.1665	-0.000855	-0.027108	0.059046
177.167	-0.000402	0.08167	0.054991
177.1675	0.000913	0.157836	0.061272
177.168	-0.003722	0.192228	0.056914
177.1685	-0.002136	0.200638	0.053216
177.169	0.000292	0.187467	0.058078
177.1695	-3.324303e-05	0.159686	0.05377
177.17	-0.000589	0.131484	0.054849
177.1705	-0.000443	0.112361	0.055994
177.171	-0.006758	0.09993	0.045004
177.1715	-0.002329	0.111868	0.050968
177.172	-0.0005	0.130508	0.053463
177.1725	0.002264	0.155416	0.057694
177.173	-0.003659	0.167356	0.050461
177.1735	-4.493573e-05	0.181808	0.055702
177.174	-0.001887	0.179559	0.053106
177.1745	-0.002102	0.169357	0.056241
177.175	-0.010293	0.145144	0.052339
177.1755	-0.000728	0.137935	0.057813
177.176	-0.000878	0.12662	0.059136
177.1765	-0.003206	0.122117	0.054921
177.177	2.466541e-05	0.13462	0.061588
177.1775	-0.001755	0.15034	0.059678
177.178	-0.004492	0.167946	0.054065
177.1785	0.000775	0.187191	0.061334
177.179	-0.003852	0.18153	0.053813
177.1795	-0.002446	0.158464	0.0557
177.18	-0.003056	0.105566	0.055652
177.1805	-0.011115	0.017803	0.046563
177.181	0.00253	-0.070767	0.062054
177.1815	-0.000701	-0.187896	0.056073
177.182	-0.003487	-0.302148	0.054908
177.1825	-0.001328	-0.395514	0.056034
177.183	0.002693	0.296431	0.058689
177.1835	-0.001814	0.321865	0.051873
177.184	-3.635682e-07	0.294642	0.055531
177.1845	-0.007878	0.285359	0.048338
177.185	-0.004594	0.298041	0.047857
177.1855	0.000782	-0.293663	0.057625
177.186	0.003102	-0.191538	0.064413
177.1865	0.002267	-0.026128	0.058174
177.187	-0.000547	0.110031	0.053198
177.1875	-0.0007	0.203467	0.050872
177.188	-0.000673	0.247759	0.051577
177.1885	-0.000142	0.248373	0.052331
177.189	0.003037	0.220132	0.054132
177.1895	-0.008864	0.162101	0.040107
177.19	-0.002247	0.123119	0.046796
177.1905	-0.000108	0.094508	0.042101
177.191	-1.987603e-05	0.084986	0.044749
177.1915	-0.0028	0.094337	0.042935
177.192	0.002653	0.128984	0.047228
177.1925	0.004458	0.167208	0.045681
177.193	0.004136	0.1993	0.04754
177.1935	0.002204	0.216557	0.045368
177.194	0.001308	0.217944	0.043234
177.1945	0.001428	0.20211	0.043859
177.195	0.001769	0.173796	0.045346
177.1955	-0.000725	0.139066	0.043232
177.196	-0.00567	0.107824	0.03651
177.1965	-0.00089	0.101611	0.037025
177.197	-0.017798	0.091871	0.020777
177.1975	-0.012827	0.122925	0.029349
177.198	-0.000197	0.172977	0.038839
177.1985	0.015764	0.225266	0.057148
177.199	-0.004077	0.227309	0.034577
177.1995	-0.001188	0.225284	0.039935
177.2	-0.005056	0.180284	0.034027
177.2005	0.003324	0.108435	0.041154
177.201	-0.001897	-0.011824	0.033782
177.2015	0.000764	-0.14651	0.037997
177.202	-0.001173	-0.291497	0.033946
177.2025	0.005205	0.244785	0.038383
177.203	-0.004941	0.295248	0.029468
177.2035	-0.001011	0.227386	0.03396
177.204	-0.000874	0.192285	0.030475
177.2045	0.001289	0.215305	0.03063
177.205	-0.008644	0.284885	0.019473
177.2055	0.001071	0.397671	0.027436
177.206	-0.003462	-0.081333	0.023236
177.2065	-0.001408	-0.052956	0.022991
177.207	-0.008142	0.105734	0.016975
177.2075	9.473368e-05	0.235521	0.028475
177.208	-1.571115e-05	0.295718	0.024889
177.2085	-0.004814	0.295348	0.019334
177.209	-0.000466	0.262219	0.021041
177.2095	-0.005449	0.198892	0.014237
177.21	0.001175	0.146121	0.023726
177.2105	-0.003688	0.09869	0.013539
177.211	0.001901	0.089613	0.015033
177.2115	-0.000509	0.100375	0.004421
177.212	-0.007624	0.128869	-0.034364
177.2125	-0.000994	0.181727	-0.019386
177.213	0.002424	0.22888	-0.001416
177.2135	3.426837e-05	0.253928	-0.004554
177.214	-0.00164	0.256989	-0.011528
177.2145	-0.008628	0.230821	-0.020265
177.215	0.001593	0.204681	-0.011131
177.2155	-0.001913	0.157863	-0.013637
177.216	-0.004516	0.118738	-0.019517
177.2165	-0.001923	0.102627	-0.019141
177.217	-0.003393	0.107718	-0.022438
177.2175	-0.002215	0.140421	-0.023425
177.218	0.0051	0.197341	-0.016623
177.2185	-0.002478	0.242506	-0.023606
177.219	0.011836	0.296235	-0.007546
177.2195	-0.005954	0.287499	-0.02635
177.22	-0.001445	0.256658	-0.022166
177.2205	0.743451	0.162673	-0.031948
177.221	0.829103	0.041258	-0.022348
177.2215	0.818183	-0.118283	-0.022494
177.222	0.758637	-0.338784	-0.067163
177.2225	0.797742	-0.458836	-0.021654
177.223	0.804123	-0.588672	-0.024349
177.2235	0.817266	-0.670228	-0.030232
177.224	0.836545	-0.682918	-0.031128
177.2245	0.856906	-0.628679	-0.027816
177.225	0.884714	-0.508721	-0.020562
177.2255	0.89	-0.367186	-0.030527
177.226	0.886067	-0.209343	-0.035128
177.2265	0.882306	-0.051532	-0.030599
177.227	0.861838	0.070306	-0.042868
177.2275	0.834069	0.169582	-0.030692
177.228	0.164157	0.208293	-0.035137
177.2285	0.043851	0.215385	-0.030453
177.229	0.082234	0.175372	-0.045252
177.2295	0.149579	0.149914	-0.023087
177.23	0.189219	0.110819	-0.022368
177.2305	0.200079	0.071149	-0.02711
177.231	0.205641	0.061379	-0.02055
177.2315	0.202517	0.076283	-0.017418
177.232	0.175363	0.092162	-0.022638
177.2325	0.15883	0.128839	-0.015752
177.233	0.137334	0.156271	-0.020962
177.2335	0.126269	0.175795	-0.019747
177.234	0.125508	0.180921	-0.014485
177.2345	0.142844	0.176897	-0.005301
177.235	0.150938	0.142613	-0.017258
177.2355	0.168511	0.10823	-0.019123
177.236	0.187813	0.080114	-0.021194
177.2365	0.201207	0.063748	-0.02345
177.237	0.214458	0.07479	-0.019718
177.2375	0.204926	0.0925	-0.021997
177.238	0.187793	0.129793	-0.019731
177.2385	0.153108	0.166346	-0.022444
177.239	0.110224	0.196964	-0.023937
177.2395	0.053834	0.201344	-0.026238
177.24	-0.015428	0.166426	-0.03913
177.2405	-0.052758	0.130177	-0.021241
177.241	-0.106236	0.042608	-0.021205
177.2415	-0.15957	-0.073394	-0.025748
177.242	-0.200637	-0.193427	-0.026336
177.2425	-0.259175	-0.331283	-0.050113
177.243	-0.259069	-0.395383	-0.021881
177.2435	-0.276282	-0.447917	-0.024381
177.244	-0.289611	-0.461763	-0.029003
177.2445	-0.291786	-0.428311	-0.032033
177.245	-0.255743	-0.327584	-0.00425
177.2455	-0.265597	-0.257804	-0.034191
177.246	-0.23174	-0.143171	-0.028404
177.2465	-0.192943	-0.038352	-0.02825
177.247	-0.138315	0.055901	-0.020986
177.2475	-0.086519	0.11365	-0.023567
177.248	-0.041151	0.132294	-0.035025
177.2485	0.024274	0.145716	-0.026122
177.249	0.070827	0.125217	-0.025326
177.2495	0.107772	0.09356	-0.026897
177.25	0.140768	0.069929	-0.01885
177.2505	0.151198	0.044159	-0.022848
177.251	0.14921	0.031007	-0.024789
177.2515	0.142875	0.037574	-0.022925
177.252	0.131571	0.056568	-0.020664
177.2525	0.113505	0.075765	-0.018926
177.253	0.096841	0.093243	-0.024004
177.2535	0.101189	0.120187	-0.009598
177.254	0.091545	0.113854	-0.019054
177.2545	0.098572	0.106066	-0.018861
177.255	0.110122	0.087775	-0.022727
177.2555	0.126041	0.067144	-0.019112
177.256	0.141393	0.048776	-0.022178
177.2565	0.151087	0.036864	-0.022951
177.257	0.158331	0.041308	-0.018166
177.2575	0.154835	0.05652	-0.01649
177.258	0.136965	0.076325	-0.024735
177.2585	0.116449	0.106074	-0.017284
177.259	0.076803	0.119707	-0.025789
177.2595	0.040597	0.129815	-0.022408
177.26	0.003342	0.123007	-0.017321
177.2605	-0.036367	0.091667	-0.016744
177.261	-0.072617	0.042043	-0.013618
177.2615	-0.112019	-0.030743	-0.017038
177.262	-0.141899	-0.105004	-0.017483
177.2625	-0.172636	-0.181896	-0.025298
177.263	-0.188351	-0.235489	-0.018759
177.2635	-0.22397	-0.292548	-0.04296
177.264	-0.21288	-0.281067	-0.021763
177.2645	-0.214444	-0.261809	-0.025224
177.265	-0.202438	-0.212039	-0.020893
177.2655	-0.189239	-0.15234	-0.02014
177.266	-0.174281	-0.092241	-0.030148
177.2665	-0.142259	-0.024688	-0.023177
177.267	-0.108039	0.026877	-0.026419
177.2675	-0.062741	0.069372	-0.022454
177.268	-0.027004	0.081403	-0.02578
177.2685	0.009817	0.079497	-0.027793
177.269	0.048569	0.070846	-0.025886
177.2695	0.0755	0.051341	-0.025755
177.27	0.095695	0.032996	-0.025843
177.2705	0.108301	0.021878	-0.019737
177.271	0.103312	0.009331	-0.028403
177.2715	0.107004	0.022147	-0.018015
177.272	0.090767	0.025267	-0.023789
177.2725	0.081035	0.039968	-0.019743
177.273	0.080446	0.061444	-0.010831
177.2735	0.06036	0.055193	-0.025067
177.274	0.063917	0.061397	-0.018709
177.2745	0.06908	0.057351	-0.019947
177.275	0.081558	0.050698	-0.013607
177.2755	0.087817	0.032763	-0.018648
177.276	0.103492	0.026158	-0.015591
177.2765	0.110667	0.018459	-0.019412
177.277	0.107928	0.013129	-0.025443
177.2775	0.112413	0.028834	-0.015957
177.278	0.113244	0.053501	-0.003171
177.2785	0.083895	0.057079	-0.016216
177.279	0.057754	0.067384	-0.018229
177.2795	0.033448	0.076882	-0.018325
177.28	0.004413	0.073697	-0.015385
177.2805	-0.027109	0.055808	-0.017848
177.281	-0.050633	0.033702	-0.016332
177.2815	-0.075561	-0.001869	-0.016465
177.282	-0.099353	-0.043107	-0.020173
177.2825	-0.110486	-0.07402	-0.011762
177.283	-0.129778	-0.110419	-0.016134
177.2835	-0.139771	-0.13009	-0.022814
177.284	-0.145092	-0.135315	-0.017886
177.2845	-0.149705	-0.130568	-0.021222
177.285	-0.145951	-0.110237	-0.024282
177.2855	-0.131446	-0.075605	-0.018298
177.286	-0.120733	-0.047263	-0.022775
177.2865	-0.093566	-0.008517	-0.017843
177.287	-0.074017	0.012861	-0.022434
177.2875	-0.046083	0.030711	-0.020894
177.288	-0.016034	0.040479	-0.019244
177.2885	0.002841	0.031812	-0.028736
177.289	0.037706	0.036174	-0.01451
177.2895	0.054968	0.024486	-0.019937
177.29	0.076315	0.023033	-0.009485
177.2905	0.069514	0.001906	-0.022811
177.291	0.062259	-0.009079	-0.02595
177.2915	0.067228	0.000646	-0.017684
177.292	0.060252	0.004753	-0.021264
177.2925	0.053492	0.011985	-0.02102
177.293	0.047882	0.019183	-0.01715
177.2935	0.048864	0.02774	-0.011599
177.294	0.046247	0.026652	-0.013879
177.2945	0.052494	0.027296	-0.008933
177.295	0.062992	0.027397	-0.003414
177.2955	0.055003	0.005335	-0.025103
177.296	0.068823	0.006497	-0.015342
177.2965	0.076943	0.005395	-0.014464
177.297	0.073969	-0.000628	-0.018787
177.2975	0.071053	0.001964	-0.018227
177.298	0.074287	0.018114	-0.011746
177.2985	0.050647	0.013016	-0.02301
177.299	0.034582	0.01941	-0.024267
177.2995	0.028252	0.036515	-0.012716
177.3	0.001304	0.030472	-0.0197
177.3005	-0.017247	0.029018	-0.019487
177.301	-0.024452	0.034032	-0.010941
177.3015	-0.043661	0.021115	-0.014258
177.302	-0.054478	0.012897	-0.010381
177.3025	-0.070481	-0.003938	-0.016241
177.303	-0.077791	-0.012137	-0.01575
177.3035	-0.092603	-0.027558	-0.022585
177.304	-0.093452	-0.028988	-0.020124
177.3045	-0.088989	-0.023388	-0.016031
177.305	-0.088507	-0.021815	-0.018436
177.3055	-0.086603	-0.019952	-0.0213
177.306	-0.077391	-0.013733	-0.021537
177.3065	-0.060698	-0.002342	-0.016662
177.307	-0.048649	-0.000947	-0.019975
177.3075	-0.031665	0.002374	-0.021984
177.308	-0.017924	-0.000827	-0.026742
177.3085	0.002437	0.001556	-0.01989
177.309	0.021392	0.003067	-0.016454
177.3095	0.038324	0.005527	-0.011346
177.31	0.041067	-0.002631	-0.016387
177.3105	0.057696	0.007711	-0.005512
177.311	0.039172	-0.012642	-0.024412
177.3115	0.04008	-0.009755	-0.017655
177.312	0.037661	-0.007226	-0.016017
177.3125	0.030097	-0.00957	-0.020623
177.313	0.039688	0.00477	-0.004692
177.3135	0.025103	-0.006583	-0.019794
177.314	0.029161	-0.001873	-0.015035
177.3145	0.02911	-0.004083	-0.015231
177.315	0.033765	-0.003451	-0.016433
177.3155	0.040161	-0.002964	-0.011271
177.316	0.044607	-0.004015	-0.014422
177.3165	0.044609	-0.008531	-0.017401
177.317	0.044326	-0.011116	-0.017244
177.3175	0.040937	-0.01378	-0.017026
177.318	0.029838	-0.020812	-0.026809
177.3185	0.024772	-0.018193	-0.024685
177.319	0.028378	-0.002861	-0.013505
177.3195	0.012185	-0.005148	-0.021769
177.32	-0.000183	-0.000963	-0.021845
177.3205	-0.008332	0.008939	-0.015761
177.321	-0.011722	0.024308	-0.014199
177.3215	-0.005043	0.049237	-0.000108
177.322	-0.032548	0.038236	-0.019839
177.3225	-0.034396	0.050302	-0.011953
177.323	-0.044715	0.049661	-0.018878
177.3235	-0.047963	0.051802	-0.020487
177.324	-0.056315	0.043379	-0.027694
177.3245	-0.044017	0.05111	-0.010278
177.325	-0.048442	0.036573	-0.015616
177.3255	-0.04611	0.024743	-0.017911
177.326	-0.044953	0.009254	-0.023891
177.3265	-0.029573	0.00651	-0.011193
177.327	-0.024295	-0.006067	-0.018227
177.3275	-0.01291	-0.010577	-0.012693
177.328	-0.010661	-0.022302	-0.020908
177.3285	-0.002409	-0.024411	-0.018812
177.329	-0.000383	-0.029402	-0.025442
177.3295	0.015118	-0.017689	-0.015979
177.33	0.020669	-0.013278	-0.015601
177.3305	0.020179	-0.014847	-0.015688
177.331	0.019152	-0.015754	-0.017574
177.3315	0.016812	-0.017721	-0.019823
177.332	-0.039578	-0.074523	-0.074643
