0.012000	3.770538E-5	0.001953	0.002030	0.003078	0.006490	0.004759	0.001415	0.006503
0.012500	0.001628	0.003547	0.003623	0.004663	0.008871	0.006626	0.003128	0.008649
0.013000	0.000666	0.002735	0.002820	0.003700	0.007495	0.005637	0.001989	0.007474
0.013500	-0.004370	-0.002619	-0.002058	-0.001324	0.002453	0.000601	-0.003045	0.002286
0.014000	0.003267	0.005036	0.005269	0.006023	0.009978	0.008128	0.004594	0.009823
0.014500	-0.000641	0.001170	0.001105	0.002033	0.005086	0.003671	0.000237	0.005410
0.015000	-0.000607	0.001259	0.001533	0.002469	0.005764	0.004147	0.000623	0.006239
0.015500	0.002467	0.003933	0.004517	0.005618	0.012363	0.008726	0.004638	0.011609
0.016000	0.002680	0.004086	0.004494	0.005595	0.015071	0.009869	0.004956	0.012880
0.016500	0.000742	0.002543	0.003094	0.004045	0.010081	0.007094	0.002357	0.008854
0.017000	-0.002383	-0.000400	-2.045639E-5	0.000791	0.005102	0.002885	-0.001365	0.004570
0.017500	0.002176	0.004129	0.004351	0.005493	0.009374	0.007521	0.003573	0.009423
0.018000	-0.000172	0.002175	0.002258	0.003085	0.005246	0.004592	0.000660	0.005920
0.018500	0.000154	0.002673	0.002630	0.003462	0.004371	0.004344	0.000767	0.005570
0.019000	0.004321	0.006353	0.006346	0.007172	0.008435	0.008390	0.004866	0.009788
0.019500	-0.000755	0.001283	0.001310	0.002117	0.003007	0.002819	-0.000141	0.004202
0.020000	0.000844	0.002889	0.002787	0.003872	0.004302	0.004370	0.001181	0.005544
0.020500	-0.001246	0.000672	0.000597	0.001319	0.001960	0.001874	-0.000733	0.003154
0.021000	-0.000913	0.000759	0.000702	0.001394	0.001963	0.002117	-0.000569	0.003028
0.021500	-0.000498	0.001283	0.000929	0.001600	0.000492	0.001374	-0.000781	0.002267
0.022000	-0.000616	0.001293	0.001120	0.001783	0.000339	0.001756	-0.000705	0.002505
0.022500	-0.001514	0.000223	0.000217	0.000734	-0.000367	0.000753	-0.001561	0.001559
0.023000	-0.000800	0.001093	0.000932	0.001637	-0.000140	0.001587	-0.000786	0.002015
0.023500	0.003583	0.005616	0.005624	0.006054	0.004837	0.006305	0.003987	0.006709
0.024000	-0.004315	-0.002305	-0.002441	-0.001794	-0.003166	-0.001862	-0.004439	-0.000985
0.024500	0.000144	0.001961	0.001693	0.002543	0.002182	0.002704	0.000157	0.003837
0.025000	-0.001533	0.000257	0.000488	0.001214	0.001343	0.001586	-0.001078	0.002946
0.025500	-0.001069	0.001154	0.000923	0.001218	-0.001630	0.000845	-0.001913	0.000692
0.026000	-0.002054	0.000581	0.000225	0.000569	-0.004848	-0.000851	-0.002901	-0.000747
0.026500	-0.002732	-0.000158	-0.000637	4.074041E-5	-0.005033	-0.001505	-0.003483	-0.001362
0.027000	0.000524	0.002920	0.002463	0.003123	-0.000984	0.002133	0.000252	0.002564
0.027500	-0.002147	0.000129	-1.600700E-5	0.000455	-0.003380	-0.000616	-0.002660	0.000205
0.028000	-0.001062	0.001143	0.001110	0.001703	0.000132	0.001531	-0.000788	0.002829
0.028500	0.003834	0.005695	0.005903	0.006602	0.007203	0.007491	0.004479	0.008443
0.029000	0.000608	0.003100	0.002603	0.003399	0.002343	0.003670	0.000663	0.004016
0.029500	-0.002049	-4.793112E-5	3.074980E-5	0.000464	0.000336	0.000940	-0.001916	0.002127
0.030000	-0.002583	-0.000434	-0.000740	-1.646159E-5	-0.001020	-6.647823E-5	-0.002651	0.001305
0.030500	-0.000509	0.002057	0.001713	0.002256	0.001249	0.002575	-0.000102	0.003368
0.031000	-0.000638	0.001363	0.001305	0.002001	0.001054	0.002435	-0.000663	0.003026
0.031500	-0.000660	0.001252	0.001470	0.002315	0.004243	0.003398	0.000343	0.005199
0.032000	0.000314	0.002584	0.002451	0.003747	0.006034	0.005184	0.001685	0.006416
0.032500	0.000482	0.002457	0.002468	0.003417	0.006139	0.005058	0.001599	0.006381
0.033000	0.000945	0.002649	0.002797	0.003738	0.005988	0.005117	0.001687	0.006525
0.033500	0.001656	0.003272	0.003547	0.004485	0.006462	0.005926	0.002208	0.006953
0.034000	-0.002345	-0.000485	-0.000552	0.000696	0.001785	0.001398	-0.001964	0.002554
0.034500	0.002529	0.004772	0.004694	0.005312	0.006342	0.006263	0.003052	0.007388
0.035000	0.000842	0.002987	0.002903	0.003713	0.004696	0.004727	0.001657	0.006320
0.035500	0.000964	0.002550	0.003078	0.004225	0.008147	0.006247	0.002676	0.008608
0.036000	0.000484	0.002151	0.002639	0.003793	0.009937	0.006639	0.002594	0.009133
0.036500	0.000250	0.002111	0.002576	0.003431	0.006743	0.005267	0.001233	0.006389
0.037000	-0.000200	0.002105	0.001953	0.003146	0.004847	0.004143	0.000411	0.005568
0.037500	0.001003	0.003209	0.003274	0.004316	0.005997	0.005404	0.001934	0.006817
0.038000	-0.001199	0.000873	0.001004	0.001747	0.002057	0.002366	-0.001013	0.003617
0.038500	0.001429	0.003961	0.004004	0.004772	0.004371	0.005309	0.001857	0.006069
0.039000	-0.000431	0.001900	0.001558	0.002644	0.002948	0.003234	5.214905E-5	0.004584
0.039500	-0.001395	0.000450	0.000512	0.001421	0.002246	0.002002	-0.000748	0.003693
0.040000	-0.003097	-0.000910	-0.000951	-0.000215	0.000269	0.000424	-0.002506	0.001769
0.040500	0.002190	0.003952	0.004101	0.004980	0.005994	0.005896	0.002976	0.007035
0.041000	-0.000532	0.001336	0.001338	0.002042	0.002875	0.002650	-6.561303E-5	0.003912
0.041500	-0.000788	0.001206	0.001057	0.001758	0.001375	0.002036	-0.000639	0.002654
0.042000	-0.000573	0.001398	0.001257	0.001967	0.000591	0.001778	-0.000560	0.002606
0.042500	0.000112	0.002066	0.001932	0.002663	0.001841	0.002699	0.000337	0.003766
0.043000	-0.000273	0.001654	0.001688	0.002301	0.001239	0.002307	-0.000267	0.003033
0.043500	-0.003630	-0.001591	-0.001543	-0.000718	-0.001780	-0.000960	-0.003616	0.000113
0.044000	0.004269	0.006226	0.006145	0.006868	0.007259	0.007590	0.004949	0.008682
0.044500	-0.004071	-0.002506	-0.002227	-0.001440	-0.000475	-0.000871	-0.003504	0.000882
0.045000	0.002244	0.003887	0.003887	0.005040	0.007067	0.006297	0.003012	0.007692
0.045500	-0.001638	0.000547	0.000447	0.001161	-0.000356	0.001007	-0.001778	0.001279
0.046000	-0.000997	0.001244	0.000888	0.001645	-0.001042	0.001196	-0.001419	0.001744
0.046500	-6.450585E-5	0.002263	0.001806	0.002585	1.915163E-5	0.001887	-0.000372	0.002772
0.047000	-0.000280	0.001870	0.001600	0.002379	0.000869	0.002358	-0.000126	0.003016
0.047500	0.001055	0.003097	0.002967	0.003879	0.002403	0.003839	0.001371	0.004682
0.048000	-0.001232	0.000460	0.000582	0.001599	0.002164	0.001825	-0.000707	0.003565
0.048500	-0.002055	-0.000339	-0.000316	0.000785	0.002737	0.002055	-0.001099	0.003369
0.049000	-0.005020	-0.003257	-0.003184	-0.002166	-0.002200	-0.001853	-0.004922	-0.000767
0.049500	0.004233	0.006494	0.006300	0.007090	0.007055	0.007623	0.004616	0.008504
0.050000	-0.000414	0.001376	0.001105	0.001998	0.001164	0.002144	-0.000640	0.003360
0.050500	-0.001402	0.000847	0.000519	0.001363	2.561510E-5	0.001257	-0.001518	0.002198
0.051000	-0.000362	0.001817	0.001452	0.002415	0.000730	0.002189	-0.000472	0.003209
0.051500	-0.000223	0.001558	0.001787	0.002563	0.003722	0.003552	0.000800	0.005276
0.052000	0.000445	0.002302	0.002319	0.003083	0.004435	0.004496	0.001010	0.005486
0.052500	0.000494	0.002264	0.002393	0.003306	0.005085	0.004373	0.001113	0.006060
0.053000	0.000244	0.002401	0.002324	0.003223	0.004341	0.004128	0.000761	0.005371
0.053500	0.000768	0.002988	0.002868	0.003604	0.004541	0.004497	0.001183	0.005472
0.054000	0.002455	0.004594	0.004583	0.005322	0.005279	0.005875	0.002767	0.006758
0.054500	-0.001550	0.000528	0.000464	0.001362	-7.246524E-5	0.001113	-0.001638	0.002090
0.055000	-0.001415	0.000759	0.000649	0.001544	0.000401	0.001648	-0.001398	0.002891
0.055500	-0.001125	0.000813	0.000980	0.001879	0.004200	0.003121	-0.000210	0.004963
0.056000	0.000711	0.002395	0.002686	0.003903	0.007949	0.005818	0.002047	0.007963
0.056500	-0.000616	0.001709	0.001682	0.002588	0.003607	0.003692	-5.041528E-5	0.004648
0.057000	0.000849	0.003246	0.003265	0.004199	0.004164	0.004851	0.001241	0.005527
0.057500	-1.362934E-5	0.002241	0.002027	0.002993	0.003249	0.003663	0.000444	0.004889
0.058000	0.000509	0.002894	0.002641	0.003485	0.002890	0.003819	0.000769	0.004786
0.058500	-0.005093	-0.002760	-0.002730	-0.002312	-0.003257	-0.002095	-0.004841	-0.001074
0.059000	-0.008558	-0.006891	-0.006449	-0.005665	-0.006033	-0.005715	-0.008793	-0.004079
0.059500	0.003121	0.005102	0.005137	0.005783	0.006862	0.006993	0.003608	0.007880
0.060000	0.001503	0.003818	0.003611	0.004576	0.005178	0.005273	0.002288	0.006356
0.060500	-0.000412	0.001485	0.001337	0.002122	0.003515	0.003296	0.000270	0.004671
0.061000	-0.000414	0.001289	0.001478	0.002091	0.002874	0.002984	-0.000191	0.003840
0.061500	1.088831E-5	0.002023	0.001890	0.002499	0.002555	0.002757	0.000395	0.003760
0.062000	-0.000661	0.001189	0.001056	0.001518	0.001186	0.002098	-0.000582	0.002815
0.062500	-0.001528	0.000471	0.000496	0.001296	0.000575	0.001297	-0.001230	0.002271
0.063000	-0.002234	-0.000276	-0.000247	0.000424	-0.000418	0.000753	-0.002287	0.001414
0.063500	-0.004939	-0.002898	-0.002998	-0.002122	-0.002465	-0.001989	-0.004627	-0.000785
0.064000	-0.001360	0.000256	0.000366	0.000984	0.001708	0.001686	-0.001264	0.003112
0.064500	0.002137	0.004102	0.003964	0.004966	0.007357	0.006442	0.003306	0.007772
0.065000	-0.000180	0.001483	0.001436	0.002485	0.006039	0.004241	0.001068	0.006087
0.065500	0.000709	0.003023	0.002597	0.003218	0.003771	0.004136	0.000767	0.004404
0.066000	0.000375	0.002555	0.002378	0.003047	0.002260	0.003249	0.000493	0.004288
0.066500	-0.000198	0.001759	0.001783	0.002473	0.001717	0.002621	2.538436E-5	0.003663
0.067000	-0.001472	0.000501	0.000520	0.001200	0.001773	0.001858	-0.000664	0.003574
0.067500	-0.001560	0.000500	0.000628	0.001270	0.001251	0.001713	-0.001111	0.002582
0.068000	6.848244E-5	0.001962	0.002003	0.003048	0.005010	0.004469	0.001303	0.005725
0.068500	0.004075	0.005859	0.005640	0.006582	0.009338	0.008285	0.004880	0.009408
0.069000	0.005868	0.007883	0.007874	0.008408	0.009965	0.009970	0.006553	0.010514
0.069500	-0.005243	-0.003314	-0.002971	-0.002502	-0.002403	-0.002185	-0.004803	-0.000896
0.070000	-0.002991	-0.000867	-0.000960	-7.783162E-5	-0.000564	0.000104	-0.002585	0.001482
0.070500	-7.193162E-5	0.001890	0.002027	0.002536	0.001150	0.002547	-0.000248	0.003435
0.071000	-0.000400	0.001684	0.001438	0.002387	0.000312	0.001892	-0.000585	0.002828
0.071500	-0.000974	0.000885	0.001070	0.001821	0.002297	0.002506	-0.000344	0.004120
0.072000	5.795522E-5	0.001995	0.001970	0.002702	0.003569	0.003782	0.000547	0.004948
0.072500	-0.000825	0.001027	0.001270	0.001987	0.003609	0.003151	2.014281E-6	0.004512
0.073000	0.000207	0.002140	0.002316	0.003020	0.003651	0.003644	0.000413	0.004863
0.073500	0.001321	0.003499	0.003141	0.003830	0.004109	0.004699	0.001396	0.005312
0.074000	-0.003783	-0.001206	-0.001756	-0.001238	-0.002421	-0.000956	-0.003840	-0.000430
0.074500	0.000310	0.002954	0.002524	0.003191	0.001106	0.003244	0.000278	0.003383
0.075000	-0.001850	0.000549	7.873518E-5	0.001041	-0.001203	0.000581	-0.001682	0.001633
0.075500	-0.001161	0.000840	0.000801	0.001583	0.002436	0.002256	-0.000454	0.004197
0.076000	0.000174	0.002077	0.001997	0.003087	0.004777	0.004455	0.000993	0.005742
0.076500	0.000264	0.002793	0.002398	0.003178	0.002787	0.003634	0.000359	0.004241
0.077000	0.000125	0.002403	0.002214	0.003035	0.002069	0.003273	0.000422	0.004088
0.077500	-0.001620	0.000365	0.000404	0.000818	0.000184	0.001007	-0.001819	0.002218
0.078000	-0.000261	0.002173	0.001836	0.002807	0.001553	0.002920	6.000023E-5	0.003588
0.078500	-0.000529	0.001986	0.001629	0.002191	0.000973	0.002439	-0.000171	0.003670
0.079000	-0.004341	-0.002209	-0.002119	-0.001486	-0.001623	-0.000978	-0.003817	0.000123
0.079500	0.002390	0.004340	0.004212	0.005048	0.006029	0.006049	0.003004	0.007260
0.080000	-0.000695	0.000827	0.001093	0.002095	0.002570	0.002487	-0.000376	0.003600
0.080500	-7.526315E-5	0.001713	0.001852	0.002526	0.004041	0.003613	0.000506	0.005039
0.081000	0.000766	0.002843	0.002839	0.003658	0.004915	0.004652	0.001684	0.005724
0.081500	-0.000614	0.001605	0.001297	0.002093	0.002005	0.002612	-0.000337	0.003519
0.082000	-8.221150E-6	0.001885	0.001903	0.002377	0.002101	0.002910	-0.000162	0.003541
0.082500	-0.000615	0.001424	0.001596	0.002096	0.001939	0.002538	-4.511720E-5	0.003588
0.083000	-0.001561	0.000580	0.000450	0.001301	0.000603	0.001455	-0.001330	0.002193
0.083500	-0.003139	-0.001255	-0.001023	-0.000442	-6.700501E-5	4.197175E-5	-0.002526	0.001480
0.084000	0.001747	0.003496	0.003628	0.004438	0.005838	0.005221	0.002316	0.006573
0.084500	-0.000363	0.001386	0.001604	0.002636	0.005540	0.004089	0.000982	0.005853
0.085000	0.000868	0.002444	0.002602	0.003688	0.007931	0.005654	0.002320	0.007779
0.085500	-0.000230	0.001659	0.001608	0.002580	0.003668	0.003596	5.141979E-5	0.004322
0.086000	-0.000434	0.001473	0.001518	0.002215	0.002561	0.003015	-8.524562E-5	0.004059
0.086500	-0.001215	0.000772	0.000717	0.001442	0.002014	0.002016	-0.000768	0.003254
0.087000	0.001465	0.003295	0.003102	0.003976	0.005536	0.005197	0.002166	0.006497
0.087500	0.000279	0.002051	0.002139	0.003122	0.004321	0.003916	0.000766	0.005486
0.088000	0.001398	0.002883	0.003181	0.004086	0.007115	0.005649	0.002485	0.007539
0.088500	-0.003931	-0.002034	-0.001885	-0.000916	0.002254	0.000553	-0.002830	0.002400
0.089000	-0.003341	-0.001347	-0.001204	-0.000642	0.000699	0.000345	-0.002882	0.001216
0.089500	-0.003426	-0.001494	-0.001511	-0.000707	-3.518517E-5	-0.000182	-0.003238	0.001200
0.090000	-0.000442	0.001559	0.001564	0.002294	0.002175	0.002607	-0.000305	0.003427
0.090500	-0.000162	0.002019	0.001765	0.002595	0.001080	0.002653	-0.000461	0.003318
0.091000	-0.000831	0.001626	0.001471	0.002100	6.082027E-5	0.001731	-0.000696	0.002607
0.091500	-0.000823	0.001235	0.001352	0.002269	0.002482	0.002998	-7.964603E-5	0.004245
0.092000	-0.001098	0.001027	0.001107	0.001681	0.002169	0.002574	-0.000839	0.003557
0.092500	-0.000854	0.001326	0.001224	0.001791	0.003084	0.002872	-0.000266	0.004212
0.093000	-0.002119	-0.000340	-0.000152	0.000404	0.000599	0.001041	-0.002008	0.002232
0.093500	-0.002461	-0.000114	-0.000286	0.000407	-0.000463	0.000617	-0.002351	0.001343
0.094000	-0.003793	-0.001518	-0.001575	-0.000763	-0.002827	-0.001281	-0.004010	-0.000526
0.094500	0.000115	0.002791	0.002519	0.003132	-4.322310E-5	0.002406	-0.000102	0.002885
0.095000	-0.001597	0.000836	0.000825	0.001411	-0.001794	0.000660	-0.001786	0.001542
0.095500	0.000277	0.002002	0.002238	0.003274	0.002845	0.003651	0.000780	0.004956
0.096000	-0.000523	0.001586	0.001458	0.002314	0.003528	0.003223	9.036021E-5	0.004692
0.096500	-9.581248E-5	0.002310	0.002034	0.002748	0.001280	0.002610	-0.000198	0.003082
0.097000	-0.001150	0.001312	0.001401	0.002011	6.474621E-5	0.001692	-0.001187	0.002550
0.097500	0.000106	0.002404	0.002255	0.002791	0.001762	0.002935	7.200912E-5	0.003893
0.098000	-0.002065	0.000193	-0.000145	0.000796	-0.000903	0.000718	-0.002183	0.001490
0.098500	-0.001895	0.000302	0.000114	0.000971	-0.001029	0.000447	-0.002070	0.001493
0.099000	0.005334	0.007320	0.007267	0.008037	0.007891	0.008651	0.005691	0.009740
0.099500	0.001837	0.003972	0.003875	0.004547	0.005293	0.005653	0.002477	0.006737
0.100000	-0.001563	0.000291	0.000431	0.001299	0.002086	0.002123	-0.000748	0.003595
0.100500	-0.000708	0.001242	0.001256	0.002283	0.003672	0.003335	2.823542E-5	0.004488
0.101000	-7.489490E-5	0.001699	0.001872	0.002415	0.003585	0.003711	0.000370	0.004539
0.101500	-0.000572	0.001527	0.001367	0.002375	0.002380	0.002743	-0.000119	0.003888
0.102000	-0.000418	0.001524	0.001203	0.002337	0.001855	0.002605	-0.000100	0.003612
0.102500	0.000344	0.002272	0.002274	0.003076	0.002752	0.003305	0.000584	0.004396
0.103000	-0.001717	0.000315	0.000332	0.001311	0.000494	0.001292	-0.001469	0.002383
0.103500	-7.758498E-5	0.001841	0.001904	0.002457	0.003085	0.003271	0.000568	0.004734
0.104000	0.006054	0.008277	0.008261	0.008903	0.011073	0.010476	0.007293	0.011557
0.104500	-0.000435	0.001273	0.001371	0.002261	0.005504	0.003993	0.000640	0.005840
0.105000	-0.003046	-0.001676	-0.001304	-0.000493	0.004167	0.001748	-0.001810	0.003974
0.105500	0.000985	0.002977	0.002829	0.003707	0.005141	0.004870	0.001405	0.005537
0.106000	-0.001039	0.000961	0.001080	0.001995	0.002764	0.002662	-0.000228	0.003965
0.106500	0.001152	0.003071	0.003089	0.003852	0.005055	0.004815	0.001581	0.005975
0.107000	-0.000629	0.001149	0.001175	0.002071	0.004265	0.003219	0.000220	0.004905
0.107500	0.000522	0.002102	0.002539	0.003220	0.005024	0.004594	0.001300	0.005886
0.108000	-0.000231	0.001398	0.001704	0.002469	0.006652	0.004729	0.001123	0.006349
0.108500	0.007895	0.009616	0.009760	0.010436	0.015093	0.013036	0.009226	0.014442
0.109000	-0.002972	-0.001282	-0.000837	-0.000400	0.001472	0.001130	-0.002455	0.002211
0.109500	-0.004267	-0.002157	-0.002203	-0.001365	-0.000739	-0.000827	-0.003726	0.000583
0.110000	-0.001774	0.000232	0.000367	0.000973	0.000739	0.001425	-0.001467	0.002412
0.110500	0.000675	0.003156	0.002719	0.003434	0.002517	0.003601	0.000836	0.004252
0.111000	3.925984E-6	0.002269	0.002105	0.002780	0.000928	0.002489	0.000103	0.003344
0.111500	0.000616	0.002799	0.002604	0.003560	0.003589	0.004038	0.001173	0.005258
0.112000	-0.000494	0.001442	0.001540	0.002298	0.002724	0.003097	-9.924652E-5	0.004048
0.112500	-0.000876	0.001138	0.001199	0.002080	0.002506	0.002754	-0.000167	0.004211
0.113000	0.000503	0.002754	0.002614	0.003452	0.003263	0.004016	0.000869	0.004838
0.113500	-0.000790	0.001237	0.001360	0.001996	0.000568	0.001818	-0.001073	0.002652
0.114000	-0.002855	-0.000401	-0.000820	8.899006E-5	-0.002704	-0.000647	-0.003140	-0.000118
0.114500	-0.001782	0.000916	0.000447	0.000995	-0.002613	0.000356	-0.002228	0.000456
0.115000	-0.002279	0.000178	-3.040852E-5	0.000500	-0.002864	-0.000339	-0.002385	0.000634
0.115500	0.001771	0.003821	0.003559	0.004550	0.004378	0.004990	0.002342	0.006666
0.116000	0.000182	0.002278	0.002147	0.002969	0.004071	0.003923	0.001012	0.005572
0.116500	0.000167	0.002552	0.002272	0.002962	0.001222	0.002860	0.000118	0.003191
0.117000	-0.002381	-9.720394E-5	-0.000472	0.000274	-0.001909	-1.456682E-5	-0.002812	0.000577
0.117500	-0.001271	0.001013	0.000742	0.001715	-0.000410	0.001435	-0.001184	0.001864
0.118000	-2.593593E-5	0.002064	0.001918	0.002805	0.000928	0.002510	-7.057841E-6	0.003432
0.118500	-0.002986	-0.000782	-0.000951	-0.000296	-0.002389	-0.000547	-0.003008	0.000362
0.119000	0.002919	0.005231	0.004880	0.005929	0.005916	0.006502	0.003747	0.007949
0.119500	-0.003157	-0.001168	-0.000934	-0.000305	0.000153	0.000309	-0.002374	0.001588
0.120000	-0.001703	0.000183	0.000310	0.001145	0.002010	0.001844	-0.001054	0.003188
0.120500	-0.000531	0.001154	0.001150	0.002153	0.003632	0.003098	5.887489E-5	0.004747
0.121000	6.122095E-5	0.002062	0.002063	0.002742	0.003998	0.003945	0.000682	0.005072
0.121500	-0.000494	0.001359	0.001347	0.002180	0.002261	0.002770	-2.982707E-5	0.003728
0.122000	6.026211E-5	0.002384	0.002205	0.002875	0.002614	0.003504	0.000389	0.004339
0.122500	0.000578	0.002387	0.002529	0.003212	0.003099	0.003777	0.000679	0.004871
0.123000	-0.000923	0.001135	0.000985	0.001851	0.001405	0.002310	-0.000491	0.003260
0.123500	0.001104	0.002874	0.002794	0.003544	0.004092	0.004514	0.001622	0.005705
0.124000	0.005162	0.007231	0.007401	0.008064	0.010209	0.009498	0.006453	0.010804
0.124500	-0.003985	-0.002279	-0.002157	-0.001254	0.002174	0.000374	-0.002692	0.002598
0.125000	-0.001041	0.000620	0.000857	0.001679	0.006103	0.003712	0.000409	0.005975
0.125500	-0.002042	-0.000398	-6.097654E-5	0.000678	0.002080	0.001808	-0.001716	0.002522
0.126000	0.000334	0.002165	0.002259	0.003055	0.004271	0.003856	0.000912	0.005352
0.126500	0.000713	0.002637	0.002621	0.003596	0.004888	0.004663	0.001393	0.005852
0.127000	0.001383	0.003171	0.003156	0.004263	0.006350	0.005481	0.002460	0.007192
0.127500	-0.001829	0.000230	0.000162	0.001053	0.002855	0.001981	-0.001156	0.003614
0.128000	0.002005	0.003155	0.003603	0.004422	0.008543	0.006544	0.003245	0.008323
0.128500	0.004076	0.005667	0.006095	0.006831	0.011212	0.009252	0.005442	0.010513
0.129000	-0.003291	-0.001265	-0.001483	-0.000523	0.000582	0.000200	-0.003068	0.000997
0.129500	0.000359	0.002307	0.002262	0.002815	0.004081	0.003982	0.000917	0.004973
0.130000	0.002366	0.004518	0.004191	0.004992	0.005481	0.005861	0.002675	0.006617
0.130500	-0.001444	0.000703	0.000606	0.001495	0.000160	0.001265	-0.001289	0.002168
0.131000	-0.000626	0.001472	0.001307	0.001827	6.085362E-5	0.001647	-0.000847	0.002562
0.131500	-0.000462	0.001402	0.001352	0.002156	0.002437	0.002754	0.000103	0.004315
0.132000	-0.002003	-0.000218	-0.000300	0.000616	0.000527	0.000930	-0.001909	0.002020
0.132500	-0.000366	0.001803	0.001694	0.002404	0.002985	0.003111	5.853027E-5	0.004210
0.133000	-0.001343	0.000578	0.000593	0.001571	0.001064	0.001704	-0.001093	0.002799
0.133500	-0.001039	0.001286	0.000941	0.001701	0.000116	0.001734	-0.001136	0.002348
0.134000	0.003550	0.005646	0.005262	0.005819	0.003777	0.005887	0.003258	0.006355
0.134500	-0.002482	-0.000274	-0.000700	-2.037877E-5	-0.004053	-0.001035	-0.003567	-0.000820
0.135000	-0.000277	0.002019	0.002011	0.002506	-0.001288	0.001456	-0.000693	0.002231
0.135500	-0.000271	0.002081	0.001857	0.002655	0.002517	0.003031	0.000606	0.004691
0.136000	-0.000739	0.001159	0.001065	0.001856	0.003129	0.003058	-0.000114	0.004387
0.136500	-0.002259	8.585702E-5	-0.000312	0.000495	-0.001394	0.000317	-0.002516	0.000664
0.137000	-0.002155	8.044311E-5	5.414396E-5	0.000747	-0.001551	0.000415	-0.002488	0.000856
0.137500	-0.001362	0.001027	0.000613	0.001374	-0.000670	0.000927	-0.001500	0.001975
0.138000	-0.000753	0.001282	0.001305	0.001837	-7.766552E-5	0.001724	-0.000946	0.002744
0.138500	-0.000361	0.002106	0.001932	0.002718	0.000477	0.002359	-0.000119	0.003345
0.139000	-0.003899	-0.001783	-0.001833	-0.000971	-0.001249	-0.000662	-0.003431	0.000719
0.139500	0.000761	0.003044	0.002933	0.003699	0.004549	0.004553	0.001519	0.005611
0.140000	-8.561469E-5	0.001789	0.001751	0.002717	0.003481	0.003463	0.000237	0.004625
0.140500	-0.001076	0.000777	0.001081	0.001755	0.003121	0.002710	-0.000325	0.004217
0.141000	-0.000467	0.001710	0.001380	0.002383	0.003356	0.003253	0.000145	0.004271
0.141500	-0.000800	0.001077	0.000911	0.001905	0.001694	0.002463	-0.000506	0.003488
0.142000	-0.000431	0.001772	0.001602	0.002280	0.002030	0.002700	-0.000116	0.003755
0.142500	-0.001702	0.000464	0.000453	0.001158	0.000880	0.001513	-0.001314	0.002650
0.143000	0.000746	0.002976	0.002828	0.003419	0.003428	0.003843	0.000971	0.005118
0.143500	-0.000159	0.001770	0.001988	0.002798	0.003306	0.003430	0.000320	0.004751
0.144000	-0.005740	-0.003982	-0.003698	-0.002673	-0.001478	-0.002020	-0.005095	-0.000598
0.144500	0.005235	0.007254	0.007312	0.008084	0.011893	0.009972	0.006690	0.011794
0.145000	0.001762	0.003104	0.003434	0.004280	0.008914	0.006700	0.003366	0.008288
0.145500	0.000756	0.002725	0.002535	0.003287	0.005194	0.004773	0.001377	0.005632
0.146000	-0.000899	0.000936	0.001166	0.001812	0.002869	0.002766	-0.000353	0.003949
